No.,Time,Source,Destination,Protocol,Length,Info
1,0.05043399999999565,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.09623900000019603,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=77767453 Ack=4368077 Win=65535 Len=0
1,0.13483800000017254,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.13501500000006672,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=77588047 Ack=4361119 Win=65535 Len=0
1,0.18577700000014374,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.18583700000021963,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=77767453 Ack=4368613 Win=65535 Len=0
1,0.2729580000000169,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.27303200000005745,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=77767453 Ack=4369149 Win=65535 Len=0
1,0.2735250000000633,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.27362600000014936,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4369149 Ack=77767989 Win=65535 Len=0
1,0.37475900000004003,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.37525400000004083,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.37537700000007135,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=77588583 Ack=4362683 Win=65535 Len=0
1,0.5814300000001822,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.5817180000001372,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=77767989 Ack=4370713 Win=65535 Len=0
1,0.5819810000000416,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.5821190000001479,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4370713 Ack=77768525 Win=65535 Len=0
1,0.6043740000000071,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.6045680000001994,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4370713 Ack=77769061 Win=65535 Len=0
1,0.6162580000000162,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.6164459999999963,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4370713 Ack=77770521 Win=65535 Len=0
1,0.6164680000001681,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4370713 Ack=77770625 Win=65535 Len=0
1,0.6751100000001315,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.7161750000000211,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=4362683 Ack=77589119 Win=65535 Len=0
1,0.7437720000000354,54.93.77.70,10.0.2.15,TLSv1.2,2132,Application Data
1,0.7438410000002023,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=4362683 Ack=77591197 Win=65535 Len=0
1,0.746567000000141,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.7467320000000655,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=77591197 Ack=4363219 Win=65535 Len=0
1,0.8608940000001439,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.8612500000001546,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.8613960000000134,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4371249 Ack=77771161 Win=65535 Len=0
1,1.092352000000119,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.0928040000001147,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.092946000000211,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=77591733 Ack=4363755 Win=65535 Len=0
1,1.2104710000000978,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.22084800000016,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.221087000000125,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4371785 Ack=77771697 Win=65535 Len=0
1,1.2318420000001424,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.231956000000082,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=77775767 Ack=4371785 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.2319980000002033,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4371785 Ack=77773157 Win=65535 Len=0
1,1.2320090000000619,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4371785 Ack=77774617 Win=65535 Len=0
1,1.232014000000163,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4371785 Ack=77775767 Win=65535 Len=0
