No.,Time,Source,Destination,Protocol,Length,Info
1,0.016677999999956228,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=12328951 Ack=224727773 Win=65535 Len=0
1,0.13440499999978783,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.1346190000003844,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=224727773 Ack=12329487 Win=65535 Len=0
1,0.1401880000003075,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.18266399999993155,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=224841297 Ack=12267869 Win=65535 Len=0
1,0.3180609999999433,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.3181379999996352,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=224841297 Ack=12268405 Win=65535 Len=0
1,0.31844400000045425,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.3185300000004645,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12268405 Ack=224841833 Win=65535 Len=0
1,0.45134299999972427,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.4514179999996486,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=12329487 Ack=224728309 Win=65535 Len=0
1,0.4517969999997149,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.45189699999991717,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=224728309 Ack=12330947 Win=65535 Len=0
1,0.4519090000003416,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=224728309 Ack=12331051 Win=65535 Len=0
1,1.5184179999996559,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,1.5185270000001765,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=224841833 Ack=12269969 Win=65535 Len=0
1,1.5321219999996174,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.5323150000003807,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12269969 Ack=224842369 Win=65535 Len=0
1,1.5429469999999128,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,1.5430679999999484,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12269969 Ack=224843829 Win=65535 Len=0
1,1.5430859999996756,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12269969 Ack=224843933 Win=65535 Len=0
1,1.8409410000003845,54.93.77.70,10.0.2.15,TLSv1.2,2132,Application Data
1,1.8410629999998491,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=12331051 Ack=224730387 Win=65535 Len=0
1,1.8430840000000899,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.8432430000002569,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=224730387 Ack=12331587 Win=65535 Len=0
1,1.983712000000196,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.9840210000002116,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.9841169999999693,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12270505 Ack=224844469 Win=65535 Len=0
1,2.747765000000072,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,2.7482129999998506,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,2.748384999999871,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=224730923 Ack=12332123 Win=65535 Len=0
1,2.9185859999997774,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,2.9243059999998877,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,2.924477999999908,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224845005 Win=65535 Len=0
1,2.9347829999996975,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.934892999999647,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=224849075 Ack=12271041 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,2.934936999999991,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224846465 Win=65535 Len=0
1,2.9349480000000767,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224847925 Win=65535 Len=0
1,2.9349529999999504,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224849075 Win=65535 Len=0
1,2.934957000000395,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224850535 Win=65535 Len=0
1,2.9349620000002687,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224851995 Win=65535 Len=0
1,2.935005999999703,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,2.935116999999991,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=224853145 Ack=12271041 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,2.935182000000168,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224853145 Win=65535 Len=0
1,2.935193999999683,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224854605 Win=65535 Len=0
1,2.935233000000153,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,2.9352719999997134,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224856065 Win=65535 Len=0
1,2.9353229999996984,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224857215 Win=65535 Len=0
1,2.935375000000022,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.9354709999997795,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224858675 Win=65535 Len=0
1,2.935480000000098,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224860135 Win=65535 Len=0
1,2.9354849999999715,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224861285 Win=65535 Len=0
1,2.9355210000003353,10.0.2.15,62.210.85.178,TLSv1.2,332,Application Data
1,2.9355590000004668,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224861563 Win=65535 Len=0
1,2.9356040000002395,10.0.2.15,62.210.85.178,TLSv1.2,3868,Application Data
1,2.935645000000477,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224863023 Win=65535 Len=0
1,2.9356520000001183,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224864483 Win=65535 Len=0
1,2.9356559999996534,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224865377 Win=65535 Len=0
1,2.935703000000103,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.9357440000003407,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224866837 Win=65535 Len=0
1,2.9357499999996435,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224868297 Win=65535 Len=0
1,2.9357550000004267,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224869447 Win=65535 Len=0
1,2.935798999999861,10.0.2.15,62.210.85.178,TLSv1.2,2516,Application Data
1,2.93583899999976,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224870907 Win=65535 Len=0
1,2.9358460000003106,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12271041 Ack=224871909 Win=65535 Len=0
1,3.150593000000299,54.93.77.70,10.0.2.15,TCP,1502,"9001  >  34692 [PSH, ACK] Seq=224730923 Ack=12332123 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
1,3.150735000000168,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=12332123 Ack=224732371 Win=65535 Len=0
1,3.1527729999997973,54.93.77.70,10.0.2.15,TLSv1.2,2226,Application Data
1,3.152791000000434,54.93.77.70,10.0.2.15,TLSv1.2,7294,Application Data
1,3.1527980000000753,54.93.77.70,10.0.2.15,TLSv1.2,1502,"Application Data, Application Data"
1,3.152839999999742,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=12332123 Ack=224734543 Win=65535 Len=0
1,3.1529239999999845,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=12332123 Ack=224743231 Win=65535 Len=0
1,3.153124999999818,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,3.153233,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=224743231 Ack=12332659 Win=65535 Len=0
1,3.1558700000005047,54.93.77.70,10.0.2.15,TCP,1502,"9001  >  34692 [PSH, ACK] Seq=224743231 Ack=12332659 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
1,3.155923000000257,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=12332659 Ack=224744679 Win=65535 Len=0
