No.,Time,Source,Destination,Protocol,Length,Info
1,0.013806000000840868,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=22668965 Ack=416879715 Win=65535 Len=0
1,0.058399999999892316,62.210.85.178,10.0.2.15,TLSv1.2,1104,Application Data
1,0.10379900000043563,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=417174943 Ack=22572607 Win=65535 Len=0
1,0.17137800000091374,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.17155100000127277,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=416879715 Ack=22669501 Win=65535 Len=0
1,0.2529840000006516,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.25305699999989884,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=417174943 Ack=22573143 Win=65535 Len=0
1,0.2533190000012837,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.25339100000019243,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22573143 Ack=417175479 Win=65535 Len=0
1,0.34399000000121305,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.34406099999978323,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=22669501 Ack=416880251 Win=65535 Len=0
1,0.3444440000002942,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.3445530000008148,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=416880251 Ack=22670961 Win=65535 Len=0
1,0.3445659999997588,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=416880251 Ack=22671065 Win=65535 Len=0
1,0.5111130000004778,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.5112590000007913,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=417175479 Ack=22574707 Win=65535 Len=0
1,0.5252419999997073,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.5258470000007947,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22574707 Ack=417176015 Win=65535 Len=0
1,0.5381570000008651,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.5383060000003752,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22574707 Ack=417177475 Win=65535 Len=0
1,0.53832599999987,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22574707 Ack=417177579 Win=65535 Len=0
1,0.646126000001459,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.6892930000012711,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=22671065 Ack=416880787 Win=65535 Len=0
1,0.7096930000006978,54.93.77.70,10.0.2.15,TLSv1.2,1618,Application Data
1,0.7097599999997328,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=22671065 Ack=416882351 Win=65535 Len=0
1,0.711844999999812,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.712031000000934,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=416882351 Ack=22671601 Win=65535 Len=0
1,0.920364999999947,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.9207100000003265,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.920802000000549,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22575243 Ack=417178115 Win=65535 Len=0
1,1.1255120000005263,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.1258969999998953,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.1259939999999915,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=416882887 Ack=22672137 Win=65535 Len=0
1,1.3306160000011005,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.3344170000000304,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.335112000000663,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22575779 Ack=417178651 Win=65535 Len=0
1,1.3452550000001793,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.3453600000011647,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=417182721 Ack=22575779 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.3454039999996894,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22575779 Ack=417180111 Win=65535 Len=0
1,1.3454160000001139,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22575779 Ack=417181571 Win=65535 Len=0
1,1.345422000000326,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22575779 Ack=417182721 Win=65535 Len=0
1,1.3454259999998612,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22575779 Ack=417184181 Win=65535 Len=0
1,1.345430999999735,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22575779 Ack=417185641 Win=65535 Len=0
1,1.3454670000010083,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.3455050000011397,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22575779 Ack=417186791 Win=65535 Len=0
1,1.34555200000068,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.34559100000115,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22575779 Ack=417188251 Win=65535 Len=0
1,1.3456000000005588,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22575779 Ack=417189711 Win=65535 Len=0
1,1.3456050000004325,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22575779 Ack=417190861 Win=65535 Len=0
1,1.3456440000009025,10.0.2.15,62.210.85.178,TLSv1.2,3352,Application Data
1,1.3456820000010339,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22575779 Ack=417192321 Win=65535 Len=0
1,1.3456910000004427,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22575779 Ack=417193781 Win=65535 Len=0
1,1.3456960000003164,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22575779 Ack=417194159 Win=65535 Len=0
1,1.5425850000010541,54.93.77.70,10.0.2.15,TLSv1.2,7294,"Application Data, Application Data"
1,1.5427170000002661,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=22672137 Ack=416890127 Win=65535 Len=0
