No.,Time,Source,Destination,Protocol,Length,Info
1,0.008244000000104279,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.008317000000033659,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=2211237 Ack=38675515 Win=65535 Len=0
1,0.053693000000066604,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=38721479 Ack=2205355 Win=65535 Len=0
1,0.07203400000003057,62.210.85.178,10.0.2.15,TLSv1.2,1126,"Application Data, Application Data"
1,0.07212300000014693,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=38721479 Ack=2206427 Win=65535 Len=0
1,0.14188000000012835,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.1420580000001337,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=38675515 Ack=2211773 Win=65535 Len=0
1,0.3283400000000256,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.3284490000000915,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=38721479 Ack=2206963 Win=65535 Len=0
1,0.32902100000001155,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.3291590000001179,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2206963 Ack=38722015 Win=65535 Len=0
1,0.4245849999999791,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.42468699999994897,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=2211773 Ack=38676051 Win=65535 Len=0
1,0.4251759999999649,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.4253089999999702,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=38676051 Ack=2213233 Win=65535 Len=0
1,0.425324000000046,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=38676051 Ack=2213337 Win=65535 Len=0
1,0.5407470000000103,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.5408879999999954,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=38722015 Ack=2208527 Win=65535 Len=0
1,0.560369000000037,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.5605840000000626,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2208527 Ack=38722551 Win=65535 Len=0
1,0.573039000000108,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.573231000000078,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2208527 Ack=38724011 Win=65535 Len=0
1,0.5732500000001437,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2208527 Ack=38724115 Win=65535 Len=0
1,0.6818080000000464,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.7155780000000505,54.93.77.70,10.0.2.15,TLSv1.2,1618,Application Data
1,0.7156690000001618,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=2213337 Ack=38678151 Win=65535 Len=0
1,0.718452999999954,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.7186280000000806,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=38678151 Ack=2213873 Win=65535 Len=0
1,1.1478899999999612,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.1481880000001183,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.1483160000000225,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209063 Ack=38724651 Win=65535 Len=0
1,1.3521290000001045,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.3525230000000192,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.3526209999999992,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=38678687 Ack=2214409 Win=65535 Len=0
1,1.5561669999999594,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.562453000000005,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.56259399999999,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38725187 Win=65535 Len=0
1,1.5730379999999968,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.5731670000000122,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=38729257 Ack=2209599 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.5732470000000376,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38726647 Win=65535 Len=0
1,1.573270999999977,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38728107 Win=65535 Len=0
1,1.5732769999999618,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38729257 Win=65535 Len=0
1,1.5732809999999517,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38730717 Win=65535 Len=0
1,1.573285000000169,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38732177 Win=65535 Len=0
1,1.573336000000154,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.5734350000000177,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38733327 Win=65535 Len=0
1,1.5734979999999723,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.5735409999999774,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38734787 Win=65535 Len=0
1,1.5735480000000734,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38736247 Win=65535 Len=0
1,1.5735520000000633,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38737397 Win=65535 Len=0
1,1.5736000000001695,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.5736400000000685,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38738857 Win=65535 Len=0
1,1.5736470000001646,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38740317 Win=65535 Len=0
1,1.5737169999999878,10.0.2.15,62.210.85.178,TLSv1.2,2974,Application Data
1,1.5737570000001142,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38741467 Win=65535 Len=0
1,1.5737920000001395,10.0.2.15,62.210.85.178,TLSv1.2,1226,Application Data
1,1.5738300000000436,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38742927 Win=65535 Len=0
1,1.5738370000001396,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38744387 Win=65535 Len=0
1,1.5738840000001346,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=38745559 Ack=2209599 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.5739290000001347,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38745559 Win=65535 Len=0
1,1.5739360000000033,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38747019 Win=65535 Len=0
1,1.5739700000001449,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.5740070000001651,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38748479 Win=65535 Len=0
1,1.5740140000000338,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38749629 Win=65535 Len=0
1,1.5740590000000338,10.0.2.15,62.210.85.178,TLSv1.2,3030,Application Data
1,1.5740990000001602,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38751089 Win=65535 Len=0
1,1.5741060000000289,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38752549 Win=65535 Len=0
1,1.5741100000000188,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38752605 Win=65535 Len=0
1,1.5833529999999882,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.583456999999953,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38754065 Win=65535 Len=0
1,1.583468000000039,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38755525 Win=65535 Len=0
1,1.58347300000014,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38756675 Win=65535 Len=0
1,1.5835560000000442,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.5836369999999533,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38758135 Win=65535 Len=0
1,1.5836450000001605,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38759595 Win=65535 Len=0
1,1.5836500000000342,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38760745 Win=65535 Len=0
1,1.5836930000000393,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.5837320000000545,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38762205 Win=65535 Len=0
1,1.5837390000001506,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38763665 Win=65535 Len=0
1,1.5837430000001405,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38764815 Win=65535 Len=0
1,1.5837870000000294,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.5838250000001608,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38766275 Win=65535 Len=0
1,1.5838320000000294,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38767735 Win=65535 Len=0
1,1.5838370000001305,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38768885 Win=65535 Len=0
1,1.5838780000001407,10.0.2.15,62.210.85.178,TLSv1.2,332,Application Data
1,1.5839160000000447,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38769163 Win=65535 Len=0
1,1.5839820000001055,10.0.2.15,62.210.85.178,TLSv1.2,3868,Application Data
1,1.5840239999999994,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38770623 Win=65535 Len=0
1,1.5840299999999843,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38772083 Win=65535 Len=0
1,1.5840350000000853,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38772977 Win=65535 Len=0
1,1.5840809999999692,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.58414300000004,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=38777047 Ack=2209599 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.5843150000000605,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38774437 Win=65535 Len=0
1,1.584340999999995,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38775897 Win=65535 Len=0
1,1.5843469999999797,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38777047 Win=65535 Len=0
1,1.5843520000000808,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38778507 Win=65535 Len=0
1,1.5843560000000707,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38779967 Win=65535 Len=0
1,1.5844080000001668,10.0.2.15,62.210.85.178,TLSv1.2,110,Application Data
1,1.5844939999999497,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38780023 Win=65535 Len=0
1,1.5934190000000399,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.5935750000001008,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38781483 Win=65535 Len=0
1,1.5935910000000604,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38782943 Win=65535 Len=0
1,1.5935940000001665,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38784093 Win=65535 Len=0
1,1.5936490000001413,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.5936860000001616,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38785553 Win=65535 Len=0
1,1.5936940000001414,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38787013 Win=65535 Len=0
1,1.5936980000001313,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38788163 Win=65535 Len=0
1,1.5937360000000353,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.5937730000000556,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38789623 Win=65535 Len=0
1,1.5937810000000354,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38791083 Win=65535 Len=0
1,1.5937850000000253,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2209599 Ack=38792233 Win=65535 Len=0
1,1.5938220000000456,10.0.2.15,62.210.85.178,TLSv1.2,3866,Application Data
