No.,Time,Source,Destination,Protocol,Length,Info
1,0.0037079999992783996,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.0037979999997332925,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=231034121 Ack=12616589 Win=65535 Len=0
1,0.026984999999513093,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=12686861 Ack=230928193 Win=65535 Len=0
1,0.0446589999992284,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.04476699999941047,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=231034121 Ack=12617125 Win=65535 Len=0
1,0.13118699999995442,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.13136699999995471,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=230928193 Ack=12687397 Win=65535 Len=0
1,0.2601009999998496,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.2601699999995617,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=231034121 Ack=12617661 Win=65535 Len=0
1,0.2606179999993401,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.260721999999987,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12617661 Ack=231034657 Win=65535 Len=0
1,0.44763199999943026,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.44784899999922345,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=230928193 Ack=12688857 Win=65535 Len=0
1,0.4478669999998601,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=230928193 Ack=12688961 Win=65535 Len=0
1,0.45145400000001246,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.4514999999992142,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=12688961 Ack=230928729 Win=65535 Len=0
1,0.45924699999977747,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.4593909999994139,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=230928729 Ack=12690421 Win=65535 Len=0
1,0.45940499999960593,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=230928729 Ack=12690525 Win=65535 Len=0
1,0.47643499999958294,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.47693299999991723,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.47707199999968,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=230929265 Ack=12691061 Win=65535 Len=0
1,0.5297169999994367,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.5301789999994071,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.5303109999995286,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=230929801 Ack=12691597 Win=65535 Len=0
1,0.6009129999993092,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.6010089999999764,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=231034657 Ack=12619225 Win=65535 Len=0
1,0.6145440000000235,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.6286929999996573,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.6288459999996121,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12619225 Ack=231035193 Win=65535 Len=0
1,0.6394369999998162,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.6396109999996042,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12619225 Ack=231036653 Win=65535 Len=0
1,0.63962999999967,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12619225 Ack=231036757 Win=65535 Len=0
1,0.6548179999999775,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=12691597 Ack=230930337 Win=65535 Len=0
1,0.879493999999795,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.8795809999992343,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=12691597 Ack=230930873 Win=65535 Len=0
1,0.8852819999992789,54.93.77.70,10.0.2.15,TCP,1502,"9001  >  34692 [PSH, ACK] Seq=230930873 Ack=12691597 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
1,0.8853349999999409,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=12691597 Ack=230932321 Win=65535 Len=0
1,0.8993549999995594,54.93.77.70,10.0.2.15,TLSv1.2,170,Application Data
1,0.8994209999991654,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=12691597 Ack=230932437 Win=65535 Len=0
1,0.9021299999994881,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.9023199999992357,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=230932437 Ack=12692133 Win=65535 Len=0
1,1.0846019999999044,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.0849570000000313,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.0850879999998142,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12619761 Ack=231037293 Win=65535 Len=0
1,1.1899329999996553,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.190454999999929,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.190599999999904,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=230932973 Ack=12692669 Win=65535 Len=0
1,1.3915229999993244,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.3982779999996637,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.3984869999994771,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12620297 Ack=231037829 Win=65535 Len=0
1,1.4087449999997261,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.4088480000000345,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=231041899 Ack=12620297 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.4088919999994687,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12620297 Ack=231039289 Win=65535 Len=0
1,1.408901999999216,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12620297 Ack=231040749 Win=65535 Len=0
1,1.4089069999999992,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12620297 Ack=231041899 Win=65535 Len=0
1,1.4089109999995344,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12620297 Ack=231043359 Win=65535 Len=0
1,1.408914999999979,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12620297 Ack=231044819 Win=65535 Len=0
1,1.4089569999996456,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.409034999999676,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=231045969 Ack=12620297 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.4090759999999136,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=12620297 Ack=231045969 Win=65535 Len=0
