No.,Time,Source,Destination,Protocol,Length,Info
1,0.002557999999993399,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.016721999999987247,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=346919 Ack=6095825 Win=65535 Len=0
1,0.05083999999999378,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=6094263 Ack=345739 Win=65535 Len=0
1,0.22654399999998986,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.22675899999998705,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=6095825 Ack=347455 Win=65535 Len=0
1,0.3312659999999994,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.3313779999999724,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=6094263 Ack=346275 Win=65535 Len=0
1,0.33197199999997906,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.3321189999999774,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=346275 Ack=6094799 Win=65535 Len=0
1,0.4374509999999816,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.43754599999999755,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=347455 Ack=6096361 Win=65535 Len=0
1,0.438038999999975,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.43819699999997397,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=6096361 Ack=348915 Win=65535 Len=0
1,0.4382129999999904,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=6096361 Ack=349019 Win=65535 Len=0
1,0.5448169999999948,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.54495399999999,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=6094799 Ack=347839 Win=65535 Len=0
1,0.5593079999999873,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.5598419999999749,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=347839 Ack=6095335 Win=65535 Len=0
1,0.5718909999999937,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
