No.,Time,Source,Destination,Protocol,Length,Info
1,0.03732100000070204,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.08260900000004767,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=14179913 Ack=258071533 Win=65535 Len=0
1,0.12175400000069203,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.1340600000003178,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.1342210000002524,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=258071533 Ack=14180449 Win=65535 Len=0
1,0.16235000000051514,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=258153445 Ack=14089339 Win=65535 Len=0
1,0.31479400000080204,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.3148830000000089,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=258153445 Ack=14089875 Win=65535 Len=0
1,0.31534300000021176,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.3154420000000755,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=14089875 Ack=258153981 Win=65535 Len=0
1,0.520954000000529,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.521059000000605,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=14180449 Ack=258072069 Win=65535 Len=0
1,0.5215710000002218,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.5217050000001109,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=258072069 Ack=14181909 Win=65535 Len=0
1,0.5217200000006414,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=258072069 Ack=14182013 Win=65535 Len=0
1,0.724344000000201,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.7244770000006611,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=258153981 Ack=14091439 Win=65535 Len=0
1,0.7380900000007387,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.7382550000002084,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=14091439 Ack=258154517 Win=65535 Len=0
1,0.7511050000002797,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.7512360000000626,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=14091439 Ack=258155977 Win=65535 Len=0
1,0.7512670000005528,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=14091439 Ack=258156081 Win=65535 Len=0
1,0.8539090000003853,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.8943640000006781,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=14182013 Ack=258072605 Win=65535 Len=0
1,1.2392980000004172,54.93.77.70,10.0.2.15,TLSv1.2,1618,Application Data
1,1.23937400000068,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=14182013 Ack=258074169 Win=65535 Len=0
1,1.241374000000178,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.241544000000431,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=258074169 Ack=14182549 Win=65535 Len=0
1,1.3517510000001494,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.3521200000004683,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.3522200000006706,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=14091975 Ack=258156617 Win=65535 Len=0
