No.,Time,Source,Destination,Protocol,Length,Info
1,0.1484370000000581,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.14863100000002305,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=85914481 Ack=4782145 Win=65535 Len=0
1,0.2636400000001231,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.26397000000019943,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.26407000000017433,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4788327 Ack=86093521 Win=65535 Len=0
1,0.35757200000011835,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.3576540000001387,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=4782145 Ack=85915017 Win=65535 Len=0
1,0.35806400000001304,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.35816700000009405,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=85915017 Ack=4783605 Win=65535 Len=0
1,0.35817900000006375,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=85915017 Ack=4783709 Win=65535 Len=0
1,0.5529850000000351,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.5531220000000303,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=86093521 Ack=4789891 Win=65535 Len=0
1,0.5532800000000861,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.5533510000000206,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4789891 Ack=86094057 Win=65535 Len=0
1,0.5665330000001632,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.5667010000001937,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4789891 Ack=86094593 Win=65535 Len=0
1,0.5773050000000239,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.5774640000001909,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4789891 Ack=86096053 Win=65535 Len=0
1,0.5774810000000343,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4789891 Ack=86096157 Win=65535 Len=0
1,0.661877000000004,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.705018999999993,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=4783709 Ack=85915553 Win=65535 Len=0
1,0.7065980000002128,54.93.77.70,10.0.2.15,TLSv1.2,2132,Application Data
1,0.7068340000000717,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=4783709 Ack=85917631 Win=65535 Len=0
1,0.709058000000141,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.7092320000001564,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=85917631 Ack=4784245 Win=65535 Len=0
1,0.8105240000002141,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.810903000000053,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.8110130000000026,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4790427 Ack=86096693 Win=65535 Len=0
1,0.9145100000000639,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.914902000000211,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.9150110000000495,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=85918167 Ack=4784781 Win=65535 Len=0
1,1.01475900000014,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.021015000000034,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.0211920000001555,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4790963 Ack=86097229 Win=65535 Len=0
1,1.0336500000000797,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.0337500000000546,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=86101299 Ack=4790963 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.0337930000000597,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4790963 Ack=86098689 Win=65535 Len=0
1,1.0338040000001456,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4790963 Ack=86100149 Win=65535 Len=0
1,1.0338090000000193,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4790963 Ack=86101299 Win=65535 Len=0
1,1.0338130000000092,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4790963 Ack=86102759 Win=65535 Len=0
1,1.0338160000001153,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4790963 Ack=86104219 Win=65535 Len=0
1,1.0338540000000194,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.033888000000161,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4790963 Ack=86105369 Win=65535 Len=0
1,1.033933000000161,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.0339680000001863,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4790963 Ack=86106829 Win=65535 Len=0
1,1.033975000000055,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4790963 Ack=86108289 Win=65535 Len=0
1,1.0339790000000448,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4790963 Ack=86109439 Win=65535 Len=0
1,1.0340170000001763,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.0340500000002066,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4790963 Ack=86110899 Win=65535 Len=0
1,1.0340570000000753,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=4790963 Ack=86112359 Win=65535 Len=0
1,1.0341130000001613,10.0.2.15,62.210.85.178,TLSv1.2,2974,Application Data
