No.,Time,Source,Destination,Protocol,Length,Info
1,0.028561999999965337,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=47053793 Ack=2660225 Win=65535 Len=0
1,0.03823899999997593,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=2671237 Ack=47010515 Win=65535 Len=0
1,0.10534800000004907,62.210.85.178,10.0.2.15,TLSv1.2,1104,Application Data
1,0.10543699999993805,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=47053793 Ack=2661275 Win=65535 Len=0
1,0.138445000000047,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.1386290000000372,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=47010515 Ack=2671773 Win=65535 Len=0
1,0.18038899999987734,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.18043999999986227,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=47053793 Ack=2661811 Win=65535 Len=0
1,0.2121509999999489,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.21220399999992878,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=47053793 Ack=2662347 Win=65535 Len=0
1,0.31064999999989595,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.3107270000000426,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=47053793 Ack=2662883 Win=65535 Len=0
1,0.3111899999998968,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.3113029999999526,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2662883 Ack=47054329 Win=65535 Len=0
1,0.41163299999993797,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.4117420000000038,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=2671773 Ack=47011051 Win=65535 Len=0
1,0.4122379999998884,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.41237200000000485,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=47011051 Ack=2673233 Win=65535 Len=0
1,0.4123859999999695,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=47011051 Ack=2673337 Win=65535 Len=0
1,0.5154600000000755,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.5156110000000353,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=47054329 Ack=2664447 Win=65535 Len=0
1,0.5385019999998804,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.5386599999999362,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2664447 Ack=47054865 Win=65535 Len=0
1,0.5526110000000699,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.5527669999999034,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2664447 Ack=47056325 Win=65535 Len=0
1,0.5527859999999691,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2664447 Ack=47056429 Win=65535 Len=0
1,0.6503210000000763,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.6891390000000683,54.93.77.70,10.0.2.15,TLSv1.2,1618,Application Data
1,0.6892029999999068,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=2673337 Ack=47013151 Win=65535 Len=0
1,0.6912130000000616,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.691381999999976,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=47013151 Ack=2673873 Win=65535 Len=0
1,0.7920819999999367,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.7923809999999776,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.7924869999999373,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2664983 Ack=47056965 Win=65535 Len=0
1,0.9032780000000002,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.903681000000006,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.9037710000000061,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=47013687 Ack=2674409 Win=65535 Len=0
1,1.0233499999999367,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.0287020000000666,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.028908999999885,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2665519 Ack=47057501 Win=65535 Len=0
1,1.04023600000005,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.0403529999998682,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=47061571 Ack=2665519 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.0403969999999845,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2665519 Ack=47058961 Win=65535 Len=0
1,1.0404080000000704,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2665519 Ack=47060421 Win=65535 Len=0
1,1.040412999999944,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2665519 Ack=47061571 Win=65535 Len=0
1,1.040416999999934,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2665519 Ack=47063031 Win=65535 Len=0
1,1.040422000000035,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2665519 Ack=47064491 Win=65535 Len=0
1,1.0404650000000402,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.0405570000000353,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=47065641 Ack=2665519 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.0405799999998635,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2665519 Ack=47065641 Win=65535 Len=0
1,1.040614000000005,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.040651999999909,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2665519 Ack=47067101 Win=65535 Len=0
1,1.040659000000005,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2665519 Ack=47068561 Win=65535 Len=0
1,1.0406639999998788,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2665519 Ack=47069711 Win=65535 Len=0
1,1.04070999999999,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.0407880000000205,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2665519 Ack=47071171 Win=65535 Len=0
1,1.0407949999998891,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2665519 Ack=47072631 Win=65535 Len=0
1,1.0407999999999902,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2665519 Ack=47073781 Win=65535 Len=0
1,1.0408339999999043,10.0.2.15,62.210.85.178,TLSv1.2,332,Application Data
