No.,Time,Source,Destination,Protocol,Length,Info
1,2.199999835283961e-05,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.016661999999996624,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=20149337 Ack=370487779 Win=65535 Len=0
1,0.048511999999391264,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=370798875 Ack=20068541 Win=65535 Len=0
1,0.13172999999915191,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.13192999999955646,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=370487779 Ack=20149873 Win=65535 Len=0
1,0.24527200000011362,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.24534999999923457,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=370798875 Ack=20069077 Win=65535 Len=0
1,0.24563899999884597,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.24572299999999814,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20069077 Ack=370799411 Win=65535 Len=0
1,0.39374099999986356,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.3938189999989845,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=20149873 Ack=370488315 Win=65535 Len=0
1,0.3942769999994198,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.3943959999996878,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=370488315 Ack=20151333 Win=65535 Len=0
1,0.3944080000001122,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=370488315 Ack=20151437 Win=65535 Len=0
1,0.5690119999999297,10.0.2.15,152.89.104.206,TLSv1.3,590,Application Data
1,0.5691679999999906,152.89.104.206,10.0.2.15,TCP,60,9001  >  47334 [ACK] Seq=20504 Ack=16495 Win=65535 Len=0
1,0.571312999998554,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.5714099999986502,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=370799411 Ack=20070641 Win=65535 Len=0
1,0.5856029999995371,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.5859329999984766,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20070641 Ack=370799947 Win=65535 Len=0
1,0.5965550000000803,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.5966840000000957,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20070641 Ack=370801407 Win=65535 Len=0
1,0.5967019999989134,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20070641 Ack=370801511 Win=65535 Len=0
1,0.6712229999993724,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.711950999999317,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=20151437 Ack=370488851 Win=65535 Len=0
1,0.7394669999994221,54.93.77.70,10.0.2.15,TLSv1.2,1618,Application Data
1,0.7395229999983712,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=20151437 Ack=370490415 Win=65535 Len=0
1,0.7415769999988697,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.7417279999990569,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=370490415 Ack=20151973 Win=65535 Len=0
1,0.8421129999987897,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.8424479999994219,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.8425399999996444,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20071177 Ack=370802047 Win=65535 Len=0
1,0.9558949999991455,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.9563220000000001,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.9564199999986158,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=370490951 Ack=20152509 Win=65535 Len=0
1,1.0455999999994674,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.0513869999995222,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.0515559999985271,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20071713 Ack=370802583 Win=65535 Len=0
1,1.0599989999991521,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.060139999999592,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=370806653 Ack=20071713 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.0601869999991322,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20071713 Ack=370804043 Win=65535 Len=0
1,1.0601989999995567,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20071713 Ack=370805503 Win=65535 Len=0
1,1.0602029999990918,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20071713 Ack=370806653 Win=65535 Len=0
1,1.0602079999989655,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20071713 Ack=370808113 Win=65535 Len=0
1,1.0602119999985007,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20071713 Ack=370809573 Win=65535 Len=0
1,1.0602689999996073,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.060338999999658,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=370810723 Ack=20071713 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.060378000000128,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20071713 Ack=370810723 Win=65535 Len=0
1,1.0603849999988597,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20071713 Ack=370812183 Win=65535 Len=0
1,1.0603889999983949,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20071713 Ack=370813643 Win=65535 Len=0
1,1.0604239999993297,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.0604889999995066,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=370814793 Ack=20071713 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.0605279999999766,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20071713 Ack=370814793 Win=65535 Len=0
1,1.060535999999047,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20071713 Ack=370816253 Win=65535 Len=0
1,1.0605409999989206,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20071713 Ack=370817713 Win=65535 Len=0
1,1.0605729999988398,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.0606789999983448,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20071713 Ack=370818863 Win=65535 Len=0
1,1.060712999998941,10.0.2.15,62.210.85.178,TLSv1.2,2974,Application Data
1,1.0607639999998355,10.0.2.15,62.210.85.178,TLSv1.2,1226,Application Data
1,1.0607989999989513,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20071713 Ack=370820323 Win=65535 Len=0
1,1.060805999999502,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=20071713 Ack=370821783 Win=65535 Len=0
