No.,Time,Source,Destination,Protocol,Length,Info
1,0.13491699999940465,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.1350929999998698,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=216993659 Ack=11897205 Win=65535 Len=0
1,0.15610599999945407,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.19858500000009371,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=217111319 Ack=11836957 Win=65535 Len=0
1,0.41987999999946624,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.41995700000006764,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=217111319 Ack=11838521 Win=65535 Len=0
1,0.4204380000001038,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.4205519999995886,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11838521 Ack=217111855 Win=65535 Len=0
1,0.5386379999999917,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.5390539999998509,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.5391759999993155,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=216994195 Ack=11898769 Win=65535 Len=0
1,0.6459629999999379,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.6460769999994227,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=217111855 Ack=11840085 Win=65535 Len=0
1,0.6593929999999091,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.6595609999994849,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11840085 Ack=217112391 Win=65535 Len=0
1,0.6712319999996907,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.6713819999995394,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11840085 Ack=217113851 Win=65535 Len=0
1,0.6713999999992666,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11840085 Ack=217113955 Win=65535 Len=0
1,0.8301229999997304,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.8490269999992961,54.93.77.70,10.0.2.15,TCP,1502,"9001  >  34692 [PSH, ACK] Seq=216994731 Ack=11898769 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
1,0.8490990000000238,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=11898769 Ack=216996179 Win=65535 Len=0
1,0.8702649999995629,54.93.77.70,10.0.2.15,TLSv1.2,170,Application Data
1,0.8723139999992782,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.8724769999998898,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=216996295 Ack=11899305 Win=65535 Len=0
1,0.9884729999994306,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.9887979999994059,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.9888899999996283,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11840621 Ack=217114491 Win=65535 Len=0
1,1.344082999999955,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
