No.,Time,Source,Destination,Protocol,Length,Info
1,0.0025620000001254084,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=164680889 Ack=9038885 Win=65535 Len=0
1,0.016319999999723223,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=9074391 Ack=164532213 Win=65535 Len=0
1,0.022942999999941094,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.023071000000072672,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=164680889 Ack=9039421 Win=65535 Len=0
1,0.07026499999983571,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.07035300000006828,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=164680889 Ack=9039957 Win=65535 Len=0
1,0.13901799999985087,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.13919799999985116,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=164532213 Ack=9074927 Win=65535 Len=0
1,0.5244709999997212,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.5245609999997214,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=164680889 Ack=9040493 Win=65535 Len=0
1,0.5250270000001365,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.5251290000001063,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9040493 Ack=164681425 Win=65535 Len=0
1,1.1393560000001344,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.1394319999999425,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=9074927 Ack=164532749 Win=65535 Len=0
1,1.139814000000115,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,1.1399179999998523,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=164532749 Ack=9076387 Win=65535 Len=0
1,1.1399289999999382,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=164532749 Ack=9076491 Win=65535 Len=0
1,1.451097000000118,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,1.4512589999999363,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=164681425 Ack=9042057 Win=65535 Len=0
1,1.4731980000001386,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.4734479999997347,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9042057 Ack=164681961 Win=65535 Len=0
1,1.4880809999999656,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,1.4882250000000568,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9042057 Ack=164683421 Win=65535 Len=0
1,1.48824599999989,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9042057 Ack=164683525 Win=65535 Len=0
1,1.6001320000000305,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.6239040000000386,54.93.77.70,10.0.2.15,TLSv1.2,1618,Application Data
1,1.6239660000001095,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=9076491 Ack=164534849 Win=65535 Len=0
1,1.6260440000000926,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.6262080000001333,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=164534849 Ack=9077027 Win=65535 Len=0
1,2.060541999999714,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,2.060860000000048,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,2.060961000000134,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9042593 Ack=164684061 Win=65535 Len=0
1,2.2659599999997226,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,2.266378999999688,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,2.2664999999997235,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=164535385 Ack=9077563 Win=65535 Len=0
1,2.4700699999998506,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,2.4763199999997596,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,2.476466000000073,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164684597 Win=65535 Len=0
1,2.4876930000000357,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.4878069999999752,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=164688667 Ack=9043129 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,2.4878570000000764,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164686057 Win=65535 Len=0
1,2.48786999999993,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164687517 Win=65535 Len=0
1,2.4878759999996873,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164688667 Win=65535 Len=0
1,2.487970000000132,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164690127 Win=65535 Len=0
1,2.4879879999998593,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164691587 Win=65535 Len=0
1,2.488029000000097,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,2.488094999999703,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164692737 Win=65535 Len=0
1,2.4881609999997636,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.4882079999997586,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164694197 Win=65535 Len=0
1,2.4882159999997384,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164695657 Win=65535 Len=0
1,2.488221000000067,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164696807 Win=65535 Len=0
1,2.4882720000000518,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.488311999999951,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164698267 Win=65535 Len=0
1,2.4883209999998144,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164699727 Win=65535 Len=0
1,2.4883959999997387,10.0.2.15,62.210.85.178,TLSv1.2,2974,Application Data
1,2.4884369999999763,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164700877 Win=65535 Len=0
1,2.4884440000000723,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164702337 Win=65535 Len=0
1,2.488448000000062,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164703797 Win=65535 Len=0
1,2.4884759999999915,10.0.2.15,62.210.85.178,TLSv1.2,1226,Application Data
1,2.4885119999999006,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164704969 Win=65535 Len=0
1,2.488553000000138,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.488593000000037,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164706429 Win=65535 Len=0
1,2.488600000000133,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164707889 Win=65535 Len=0
1,2.488604000000123,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164709039 Win=65535 Len=0
1,2.4886419999997997,10.0.2.15,62.210.85.178,TLSv1.2,3030,Application Data
1,2.488679999999931,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164710499 Win=65535 Len=0
1,2.488687999999911,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164711959 Win=65535 Len=0
1,2.488694000000123,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=9043129 Ack=164712015 Win=65535 Len=0
1,2.497921000000133,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
