No.,Time,Source,Destination,Protocol,Length,Info
1,0.005695999999261403,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.04797599999983504,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=308922833 Ack=16702287 Win=65535 Len=0
1,0.08238600000004226,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.08247799999935523,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=308922833 Ack=16702823 Win=65535 Len=0
1,0.13985299999967538,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.14004899999963527,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=308576781 Ack=16750233 Win=65535 Len=0
1,0.24935199999981705,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.24942799999917042,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=308922833 Ack=16703359 Win=65535 Len=0
1,0.2499389999993582,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.250039999999899,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16703359 Ack=308923369 Win=65535 Len=0
1,0.36372599999958766,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.36412899999959336,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.3642439999994167,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=308577317 Ack=16751797 Win=65535 Len=0
1,0.47833599999921717,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.47845199999937904,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=308923369 Ack=16704923 Win=65535 Len=0
1,0.5065959999992629,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.5070989999994708,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16704923 Ack=308923905 Win=65535 Len=0
1,0.5198759999993854,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.5200869999998758,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16704923 Ack=308925365 Win=65535 Len=0
1,0.5201029999998354,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16704923 Ack=308925469 Win=65535 Len=0
1,0.6366920000000391,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.6772129999999379,54.93.77.70,10.0.2.15,TCP,1502,"9001  >  34692 [PSH, ACK] Seq=308577853 Ack=16751797 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
1,0.6772750000000087,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=16751797 Ack=308579301 Win=65535 Len=0
