No.,Time,Source,Destination,Protocol,Length,Info
1,0.020583999999871594,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=11234699 Ack=204802431 Win=65535 Len=0
1,0.03627699999924516,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.08027899999979127,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=204931061 Ack=11186099 Win=65535 Len=0
1,0.13834999999926367,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.138517999999749,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=204802431 Ack=11235235 Win=65535 Len=0
1,0.36227099999996426,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.36234499999955005,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=204931061 Ack=11186635 Win=65535 Len=0
1,0.3627969999997731,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.362899999999172,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11186635 Ack=204931597 Win=65535 Len=0
1,0.6696269999993092,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.6697039999999106,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=11235235 Ack=204802967 Win=65535 Len=0
1,0.6700969999992594,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.6701939999993556,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=204802967 Ack=11236695 Win=65535 Len=0
1,0.67020599999978,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=204802967 Ack=11236799 Win=65535 Len=0
1,1.2909029999991617,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,1.29104499999994,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=204931597 Ack=11188199 Win=65535 Len=0
1,1.3042689999992945,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.3044479999998657,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11188199 Ack=204932133 Win=65535 Len=0
