No.,Time,Source,Destination,Protocol,Length,Info
1,0.01829600000019127,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.0183950000009645,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=356842257 Ack=19318325 Win=65535 Len=0
1,0.06952900000032969,62.210.85.178,10.0.2.15,TLSv1.2,1104,Application Data
1,0.06962899999962247,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=356842257 Ack=19319375 Win=65535 Len=0
1,0.15134600000055798,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.15155000000049768,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=356527421 Ack=19397451 Win=65535 Len=0
1,0.5954510000010487,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.5955470000008063,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=356842257 Ack=19319911 Win=65535 Len=0
1,0.5961129999996047,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.5962570000010601,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19319911 Ack=356842793 Win=65535 Len=0
1,0.8030589999998483,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.8031470000005356,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=19397451 Ack=356527957 Win=65535 Len=0
1,0.8035240000008343,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.8036420000007638,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=356527957 Ack=19398911 Win=65535 Len=0
1,0.8036560000000463,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=356527957 Ack=19399015 Win=65535 Len=0
1,0.9246870000006311,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.9248189999998431,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=356842793 Ack=19321475 Win=65535 Len=0
1,0.9471840000005614,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.9473920000000362,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19321475 Ack=356843329 Win=65535 Len=0
1,0.9591270000000804,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.9593100000001868,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19321475 Ack=356844789 Win=65535 Len=0
1,0.9593310000000201,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19321475 Ack=356844893 Win=65535 Len=0
1,1.0454920000011043,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.0788040000006731,54.93.77.70,10.0.2.15,TLSv1.2,1618,Application Data
1,1.0788709999997081,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=19399015 Ack=356530057 Win=65535 Len=0
1,1.081568999999945,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.0817600000009406,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=356530057 Ack=19399551 Win=65535 Len=0
1,1.2044139999998151,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.2047320000001491,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.2048759999997856,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322011 Ack=356845429 Win=65535 Len=0
1,1.4153860000005807,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.4158630000001722,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.415993000000526,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=356530593 Ack=19400087 Win=65535 Len=0
1,1.6208690000003116,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.6262260000003153,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.6264350000001286,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322547 Ack=356845965 Win=65535 Len=0
1,1.6378079999994952,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.6380570000001171,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322547 Ack=356847425 Win=65535 Len=0
1,1.6380779999999504,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322547 Ack=356848885 Win=65535 Len=0
1,1.638082999999824,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322547 Ack=356850035 Win=65535 Len=0
1,1.638187000000471,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.6382590000011987,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=356854105 Ack=19322547 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.638295000000653,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322547 Ack=356851495 Win=65535 Len=0
1,1.6383020000012039,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322547 Ack=356852955 Win=65535 Len=0
1,1.638306000000739,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322547 Ack=356854105 Win=65535 Len=0
1,1.6383089999999356,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322547 Ack=356855565 Win=65535 Len=0
1,1.6383129999994708,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322547 Ack=356857025 Win=65535 Len=0
1,1.6383509999996022,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.6383980000009615,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322547 Ack=356858175 Win=65535 Len=0
1,1.6384440000001632,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.6385490000011487,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322547 Ack=356859635 Win=65535 Len=0
1,1.638557000000219,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322547 Ack=356861095 Win=65535 Len=0
1,1.6385609999997541,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322547 Ack=356862245 Win=65535 Len=0
1,1.6386020000009012,10.0.2.15,62.210.85.178,TLSv1.2,332,Application Data
1,1.6386419999998907,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322547 Ack=356862523 Win=65535 Len=0
1,1.6387080000004062,10.0.2.15,62.210.85.178,TLSv1.2,3868,Application Data
1,1.6387919999997393,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322547 Ack=356863983 Win=65535 Len=0
1,1.6387979999999516,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322547 Ack=356865443 Win=65535 Len=0
1,1.6388029999998253,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322547 Ack=356866337 Win=65535 Len=0
1,1.6388409999999567,10.0.2.15,62.210.85.178,TLSv1.2,2966,Application Data
1,1.638952999999674,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322547 Ack=356867797 Win=65535 Len=0
1,1.6389639999997598,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19322547 Ack=356869249 Win=65535 Len=0
1,1.7241109999995388,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.757117000001017,54.93.77.70,10.0.2.15,TCP,2950,"9001  >  34692 [PSH, ACK] Seq=356531129 Ack=19400087 Win=65535 Len=2896 [TCP segment of a reassembled PDU]"
1,1.7571870000010676,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=19400087 Ack=356534025 Win=65535 Len=0
1,1.7751499999994849,54.93.77.70,10.0.2.15,TLSv1.2,778,Application Data
1,1.7794910000011441,54.93.77.70,10.0.2.15,TCP,2950,"9001  >  34692 [PSH, ACK] Seq=356534749 Ack=19400087 Win=65535 Len=2896 [TCP segment of a reassembled PDU]"
1,1.7795569999998406,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=19400087 Ack=356537645 Win=65535 Len=0
1,1.7829899999996996,10.0.2.15,152.89.104.206,TLSv1.3,590,Application Data
1,1.78307599999971,152.89.104.206,10.0.2.15,TCP,60,9001  >  47334 [ACK] Seq=7640 Ack=4167 Win=65535 Len=0
1,1.7996910000001662,54.93.77.70,10.0.2.15,TLSv1.2,778,Application Data
1,1.8048670000007405,54.93.77.70,10.0.2.15,TCP,2950,"9001  >  34692 [PSH, ACK] Seq=356538369 Ack=19400087 Win=65535 Len=2896 [TCP segment of a reassembled PDU]"
1,1.8049110000010842,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=19400087 Ack=356541265 Win=65535 Len=0
1,1.812459000000672,54.93.77.70,10.0.2.15,TLSv1.2,4398,Application Data [TCP segment of a reassembled PDU]
1,1.8125190000009752,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=19400087 Ack=356545609 Win=65535 Len=0
1,1.8201129999997647,54.93.77.70,10.0.2.15,TLSv1.2,4398,"Application Data, Application Data"
1,1.8201630000003206,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=19400087 Ack=356549953 Win=65535 Len=0
1,1.8308090000009543,54.93.77.70,10.0.2.15,TLSv1.2,4000,"Application Data, Application Data"
1,1.830857000000833,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=19400087 Ack=356553899 Win=65535 Len=0
1,1.8313140000009298,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
