No.,Time,Source,Destination,Protocol,Length,Info
1,0.018232999999781896,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=216689865 Ack=11816163 Win=65535 Len=0
1,0.018326999999771942,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=11875809 Ack=216572051 Win=65535 Len=0
1,0.02878599999985454,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.02887899999950605,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=216689865 Ack=11816699 Win=65535 Len=0
1,0.044849999999314605,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.04492799999934505,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=216689865 Ack=11817235 Win=65535 Len=0
1,0.14842999999927997,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.14860699999917415,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=216572051 Ack=11876345 Win=65535 Len=0
1,0.26265199999943434,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.2627379999994446,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=216689865 Ack=11817771 Win=65535 Len=0
1,0.2632229999999254,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.2633529999993698,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11817771 Ack=216690401 Win=65535 Len=0
1,0.3555129999995188,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.3555879999994431,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=11876345 Ack=216572587 Win=65535 Len=0
1,0.35598899999968125,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.3560959999995248,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=216572587 Ack=11877805 Win=65535 Len=0
1,0.35610799999994924,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=216572587 Ack=11877909 Win=65535 Len=0
1,0.9347829999996975,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.9349139999994804,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=216690401 Ack=11819335 Win=65535 Len=0
1,0.9482889999999315,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.9484649999994872,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11819335 Ack=216690937 Win=65535 Len=0
1,0.9613329999992857,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.9614949999995588,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11819335 Ack=216692397 Win=65535 Len=0
1,0.961514999999963,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11819335 Ack=216692501 Win=65535 Len=0
1,1.1393389999993815,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.180355999999847,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=11877909 Ack=216573123 Win=65535 Len=0
1,1.555222999999387,54.93.77.70,10.0.2.15,TLSv1.2,1618,Application Data
1,1.5552999999999884,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=11877909 Ack=216574687 Win=65535 Len=0
1,1.5573429999994914,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.557503999999426,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=216574687 Ack=11878445 Win=65535 Len=0
1,1.7552569999998013,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.7555789999996705,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.7556899999999587,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11819871 Ack=216693037 Win=65535 Len=0
1,1.9601169999996273,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.9605039999996734,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.9607259999993403,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=216575223 Ack=11878981 Win=65535 Len=0
1,2.3690010000000257,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,2.374450999999681,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,2.37461600000006,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216693573 Win=65535 Len=0
1,2.3847799999994095,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.384874999999738,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=216697643 Ack=11820407 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,2.3849189999991722,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216695033 Win=65535 Len=0
1,2.3849309999995967,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216696493 Win=65535 Len=0
1,2.384937999999238,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216697643 Win=65535 Len=0
1,2.3849419999996826,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216699103 Win=65535 Len=0
1,2.3849449999997887,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216700563 Win=65535 Len=0
1,2.385013999999501,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,2.385062999999718,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216701713 Win=65535 Len=0
1,2.3851199999999153,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.3851609999992434,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216703173 Win=65535 Len=0
1,2.385168999999223,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216704633 Win=65535 Len=0
1,2.385172999999668,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216705783 Win=65535 Len=0
1,2.3852119999992283,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.3852469999992536,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216707243 Win=65535 Len=0
1,2.3852539999998044,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216708703 Win=65535 Len=0
1,2.385309999999663,10.0.2.15,62.210.85.178,TLSv1.2,2974,Application Data
1,2.385346999999456,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216709853 Win=65535 Len=0
1,2.3853540000000066,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216711313 Win=65535 Len=0
1,2.3853569999992033,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216712773 Win=65535 Len=0
1,2.3853839999992488,10.0.2.15,62.210.85.178,TLSv1.2,1226,Application Data
1,2.3854169999995065,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216713945 Win=65535 Len=0
1,2.3854559999999765,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.385491000000002,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216715405 Win=65535 Len=0
1,2.3854969999993045,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216716865 Win=65535 Len=0
1,2.3854999999994106,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216718015 Win=65535 Len=0
1,2.3855439999997543,10.0.2.15,62.210.85.178,TLSv1.2,3030,Application Data
1,2.385577999999441,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216719475 Win=65535 Len=0
1,2.3855839999996533,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216720935 Win=65535 Len=0
1,2.3855869999997594,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216720991 Win=65535 Len=0
1,2.3970089999993434,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.3971139999994193,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216722451 Win=65535 Len=0
1,2.3971279999996113,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11820407 Ack=216723911 Win=65535 Len=0
