No.,Time,Source,Destination,Protocol,Length,Info
1,0.0018249999993713573,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.04398300000048039,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=207263607 Ack=11314623 Win=65535 Len=0
1,0.0753340000001117,62.210.85.178,10.0.2.15,TLSv1.2,1104,Application Data
1,0.07542600000033417,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=207263607 Ack=11315673 Win=65535 Len=0
1,0.11777000000074622,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.11788700000033714,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=207263607 Ack=11316209 Win=65535 Len=0
1,0.1378709999999046,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.1380460000000312,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=207136033 Ack=11366695 Win=65535 Len=0
1,0.14510500000051252,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.18843199999992066,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=11366695 Ack=207136569 Win=65535 Len=0
1,0.35753400000066904,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.35761100000036095,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=207263607 Ack=11316745 Win=65535 Len=0
1,0.376219000000674,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.37626600000021426,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=207263607 Ack=11317281 Win=65535 Len=0
1,0.37665800000013405,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.3767569999999978,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11317281 Ack=207264143 Win=65535 Len=0
1,0.5630010000004404,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.5630790000004708,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=11366695 Ack=207137105 Win=65535 Len=0
1,0.5634530000006635,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.5635570000004009,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=207137105 Ack=11368155 Win=65535 Len=0
