No.,Time,Source,Destination,Protocol,Length,Info
1,0.045011000000158674,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.09126299999843468,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=429098409 Ack=23205511 Win=65535 Len=0
1,0.1505059999999503,62.210.85.178,10.0.2.15,TLSv1.2,1104,Application Data
1,0.15059800000017276,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=429098409 Ack=23206561 Win=65535 Len=0
1,0.17953200000010838,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.1797679999999673,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=428806217 Ack=23305721 Win=65535 Len=0
1,0.39832299999943643,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.3983989999996993,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=429098409 Ack=23207097 Win=65535 Len=0
1,0.39885899999899266,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.39895699999942735,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23207097 Ack=429098945 Win=65535 Len=0
1,0.5154689999999391,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.5158989999999903,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.5160239999986516,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=428806753 Ack=23307285 Win=65535 Len=0
1,0.7056729999985691,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.7058069999984582,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=429098945 Ack=23208661 Win=65535 Len=0
1,0.7283200000001671,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.7286179999991873,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23208661 Ack=429099481 Win=65535 Len=0
1,0.740814999999202,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.7410229999986768,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23208661 Ack=429100941 Win=65535 Len=0
1,0.7410609999988083,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23208661 Ack=429101045 Win=65535 Len=0
1,0.8328519999995478,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.874947999998767,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=23307285 Ack=428807289 Win=65535 Len=0
