No.,Time,Source,Destination,Protocol,Length,Info
1,0.03439799999978277,10.0.2.15,152.89.104.206,TLSv1.3,590,Application Data
1,0.03501900000082969,152.89.104.206,10.0.2.15,TCP,60,9001  >  47334 [ACK] Seq=145240 Ack=102211 Win=65535 Len=0
1,0.15185200000087207,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.1520730000011099,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=452558349 Ack=24630167 Win=65535 Len=0
1,0.2956659999999829,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.2971579999993992,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.29733699999997043,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24559135 Ack=452991149 Win=65535 Len=0
1,0.4999389999993582,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.500065000000177,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=24630167 Ack=452558885 Win=65535 Len=0
1,0.5006130000001576,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.5007910000003903,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=452558885 Ack=24631627 Win=65535 Len=0
1,0.5008140000009007,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=452558885 Ack=24631731 Win=65535 Len=0
1,0.6091699999997218,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.6093550000005052,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=452991149 Ack=24560699 Win=65535 Len=0
1,0.6333730000005744,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.633628999999928,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24560699 Ack=452991685 Win=65535 Len=0
1,0.6473210000003746,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.6475289999998495,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24560699 Ack=452993145 Win=65535 Len=0
1,0.6475549999995565,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24560699 Ack=452993249 Win=65535 Len=0
1,0.764009000000442,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.7743750000008731,54.93.77.70,10.0.2.15,TCP,1502,"9001  >  34692 [PSH, ACK] Seq=452559421 Ack=24631731 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
1,0.7745390000000043,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=24631731 Ack=452560869 Win=65535 Len=0
1,0.7800420000003214,54.93.77.70,10.0.2.15,TLSv1.2,170,Application Data
1,0.7833940000000439,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.7836280000010447,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=452560985 Ack=24632267 Win=65535 Len=0
1,1.1154139999998733,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.1158009999999194,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.1159320000006119,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24561235 Ack=452993785 Win=65535 Len=0
1,1.3206140000002051,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.3211110000011104,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.3212260000000242,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=452561521 Ack=24632803 Win=65535 Len=0
1,1.5256439999993745,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.5259420000002137,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.5260920000000624,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24561771 Ack=452994321 Win=65535 Len=0
