No.,Time,Source,Destination,Protocol,Length,Info
1,0.000586000000112108,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=398649221 Ack=21518073 Win=65535 Len=0
1,0.012945000000399887,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.01305800000045565,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=398649221 Ack=21518609 Win=65535 Len=0
1,0.02018599999973958,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=21611851 Ack=398349813 Win=65535 Len=0
1,0.09508000000096217,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.09519999999974971,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=398649221 Ack=21519145 Win=65535 Len=0
1,0.13038500000038766,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.13055999999960477,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=398349813 Ack=21612387 Win=65535 Len=0
1,0.25443599999925937,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.25452299999960815,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=398649221 Ack=21519681 Win=65535 Len=0
1,0.2550859999992099,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.2552209999994375,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21519681 Ack=398649757 Win=65535 Len=0
1,0.3656300000002375,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.3657230000007985,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=21612387 Ack=398350349 Win=65535 Len=0
1,0.3662029999995866,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.3663589999996475,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=398350349 Ack=21613847 Win=65535 Len=0
1,0.366373000000749,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=398350349 Ack=21613951 Win=65535 Len=0
1,0.6218650000009802,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.6219999999993888,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=398649757 Ack=21521245 Win=65535 Len=0
1,0.6352769999994052,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.6359670000001643,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21521245 Ack=398650293 Win=65535 Len=0
1,0.6460150000002614,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.64616500000011,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21521245 Ack=398651753 Win=65535 Len=0
1,0.6461899999994785,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21521245 Ack=398651857 Win=65535 Len=0
1,0.7601049999993847,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.7807940000002418,54.93.77.70,10.0.2.15,TCP,1502,"9001  >  34692 [PSH, ACK] Seq=398350885 Ack=21613951 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
1,0.7808690000001661,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=21613951 Ack=398352333 Win=65535 Len=0
1,0.7977129999999306,54.93.77.70,10.0.2.15,TLSv1.2,170,Application Data
1,0.7997180000002118,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.7998630000001867,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=398352449 Ack=21614487 Win=65535 Len=0
1,0.9063310000001366,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.9066309999998339,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.9067240000003949,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21521781 Ack=398652393 Win=65535 Len=0
1,1.131708000000799,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.1320950000008452,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.132212000000436,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=398352985 Ack=21615023 Win=65535 Len=0
1,1.3355719999999565,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.3433189999996102,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.3434809999998834,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398652929 Win=65535 Len=0
1,1.3536700000004203,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.3538019999996322,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=398656999 Ack=21522317 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.3538840000001073,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398654389 Win=65535 Len=0
1,1.3538979999993899,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398655849 Win=65535 Len=0
1,1.353902000000744,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398656999 Win=65535 Len=0
1,1.353903999999602,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398658459 Win=65535 Len=0
1,1.3539070000006177,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398659919 Win=65535 Len=0
1,1.353967000000921,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.354021000001012,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398661069 Win=65535 Len=0
1,1.354099000000133,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.354153000000224,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398662529 Win=65535 Len=0
1,1.3542059999999765,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398663989 Win=65535 Len=0
1,1.3542109999998502,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398665139 Win=65535 Len=0
1,1.3542579999993904,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.3542969999998604,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398666599 Win=65535 Len=0
1,1.3543850000005477,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398668059 Win=65535 Len=0
1,1.3543939999999566,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398669209 Win=65535 Len=0
1,1.3544270000002143,10.0.2.15,62.210.85.178,TLSv1.2,332,Application Data
1,1.3544910000000527,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398669487 Win=65535 Len=0
1,1.3545560000002297,10.0.2.15,62.210.85.178,TLSv1.2,3868,Application Data
1,1.3545979999998963,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398670947 Win=65535 Len=0
1,1.354659000000538,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398672407 Win=65535 Len=0
1,1.3546669999996084,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398673301 Win=65535 Len=0
1,1.3547170000001643,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.3548119999995833,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398674761 Win=65535 Len=0
1,1.3548229999996693,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398676221 Win=65535 Len=0
1,1.3548270000010234,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398677371 Win=65535 Len=0
1,1.3548960000007355,10.0.2.15,62.210.85.178,TLSv1.2,3030,Application Data
1,1.3550250000007509,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398678831 Win=65535 Len=0
1,1.3550390000000334,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398680291 Win=65535 Len=0
1,1.355043999999907,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398680347 Win=65535 Len=0
1,1.3643429999992804,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.3644469999999274,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398681807 Win=65535 Len=0
1,1.3644600000006903,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398683267 Win=65535 Len=0
1,1.364462999999887,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398684417 Win=65535 Len=0
1,1.3645049999995535,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.3645639999995183,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398685877 Win=65535 Len=0
1,1.3645720000004076,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398687337 Win=65535 Len=0
1,1.3645749999996042,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398688487 Win=65535 Len=0
1,1.364610000000539,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.3646430000007967,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398689947 Win=65535 Len=0
1,1.364650999999867,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398691407 Win=65535 Len=0
1,1.3646570000000793,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398692557 Win=65535 Len=0
1,1.364701000000423,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.3647340000006807,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398694017 Win=65535 Len=0
1,1.364741999999751,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398695477 Win=65535 Len=0
1,1.3647459999992861,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398696627 Win=65535 Len=0
1,1.364781000000221,10.0.2.15,62.210.85.178,TLSv1.2,332,Application Data
1,1.3648159999993368,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398696905 Win=65535 Len=0
1,1.3648680000005697,10.0.2.15,62.210.85.178,TLSv1.2,3868,Application Data
1,1.3649050000003626,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398698365 Win=65535 Len=0
1,1.3649120000009134,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398699825 Win=65535 Len=0
1,1.36491500000011,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398700719 Win=65535 Len=0
1,1.364951999999903,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.3649850000001607,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398702179 Win=65535 Len=0
1,1.364992999999231,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398703639 Win=65535 Len=0
1,1.3649960000002466,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=21522317 Ack=398704789 Win=65535 Len=0
