No.,Time,Source,Destination,Protocol,Length,Info
1,0.027278999999907683,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.06317499999977372,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.06326499999977386,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=115962553 Ack=6449553 Win=65535 Len=0
1,0.09276199999976598,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.14318999999977677,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=115962553 Ack=6450089 Win=65535 Len=0
1,0.14620899999999892,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.14640899999994872,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=115787465 Ack=6455353 Win=65535 Len=0
1,0.25464999999985594,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.2547220000001289,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=115962553 Ack=6450625 Win=65535 Len=0
1,0.25501299999996263,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.25510399999984656,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6450625 Ack=115963089 Win=65535 Len=0
1,0.35195100000009916,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.35236200000008466,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.3524979999997413,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=115788001 Ack=6456917 Win=65535 Len=0
1,0.8316059999997378,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.831764000000021,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=115963089 Ack=6452189 Win=65535 Len=0
1,0.8508579999997892,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.8510440000000017,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6452189 Ack=115963625 Win=65535 Len=0
1,0.8627879999999095,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.8629209999999148,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6452189 Ack=115965085 Win=65535 Len=0
1,0.8629379999997582,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6452189 Ack=115965189 Win=65535 Len=0
1,0.9372049999997216,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.970234999999775,54.93.77.70,10.0.2.15,TCP,1502,"9001  >  34692 [PSH, ACK] Seq=115788537 Ack=6456917 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
1,0.970426999999745,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=6456917 Ack=115789985 Win=65535 Len=0
1,0.9864640000000691,54.93.77.70,10.0.2.15,TLSv1.2,170,Application Data
1,0.9895390000001498,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.9897049999999581,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=115790101 Ack=6457453 Win=65535 Len=0
1,1.0975840000000971,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.0979170000000522,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.0979959999999664,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6452725 Ack=115965725 Win=65535 Len=0
1,1.441334999999981,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.4417020000000775,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.4418279999999868,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=115790637 Ack=6457989 Win=65535 Len=0
1,1.5485020000000986,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.554819999999836,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.5549839999998767,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115966261 Win=65535 Len=0
1,1.5663389999999708,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.5664529999999104,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=115970331 Ack=6453261 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.5665060000001176,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115967721 Win=65535 Len=0
1,1.5665180000000873,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115969181 Win=65535 Len=0
1,1.5665239999998448,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115970331 Win=65535 Len=0
1,1.5665690000000723,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.5666089999999713,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115971791 Win=65535 Len=0
1,1.5666160000000673,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115973251 Win=65535 Len=0
1,1.5666190000001734,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115974401 Win=65535 Len=0
1,1.56666099999984,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.566703999999845,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115975861 Win=65535 Len=0
1,1.5667130000001634,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115977321 Win=65535 Len=0
1,1.5667170000001533,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115978471 Win=65535 Len=0
1,1.56675499999983,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.5667939999998453,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115979931 Win=65535 Len=0
1,1.566801999999825,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115981391 Win=65535 Len=0
1,1.5668649999997797,10.0.2.15,62.210.85.178,TLSv1.2,2974,Application Data
1,1.566906999999901,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115982541 Win=65535 Len=0
1,1.566913999999997,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115984001 Win=65535 Len=0
1,1.5669170000001031,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115985461 Win=65535 Len=0
1,1.5669450000000325,10.0.2.15,62.210.85.178,TLSv1.2,1226,Application Data
1,1.5669819999998253,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115986633 Win=65535 Len=0
1,1.5670249999998305,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.567062999999962,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115988093 Win=65535 Len=0
1,1.5670719999998255,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115989553 Win=65535 Len=0
1,1.5670759999998154,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115990703 Win=65535 Len=0
1,1.5671179999999367,10.0.2.15,62.210.85.178,TLSv1.2,3030,Application Data
1,1.567156999999952,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115992163 Win=65535 Len=0
1,1.5671649999999318,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6453261 Ack=115993623 Win=65535 Len=0
