No.,Time,Source,Destination,Protocol,Length,Info
1,0.07877899999948568,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.12226899999950547,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=291610773 Ack=15833747 Win=65535 Len=0
1,0.14038999999957014,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.14059699999961595,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=291266785 Ack=15878099 Win=65535 Len=0
1,0.47202699999979814,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.472103000000061,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=291610773 Ack=15834283 Win=65535 Len=0
1,0.4723809999995865,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.47246999999970285,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15834283 Ack=291611309 Win=65535 Len=0
1,0.6756439999999202,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.6760549999999057,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.6761639999995168,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=291267321 Ack=15879663 Win=65535 Len=0
1,0.8816559999995661,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.8818009999995411,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=291611309 Ack=15835847 Win=65535 Len=0
1,0.9023349999997663,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.9024929999995948,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15835847 Ack=291611845 Win=65535 Len=0
1,0.9190009999992981,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.9191549999995914,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15835847 Ack=291613305 Win=65535 Len=0
1,0.9191729999993186,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15835847 Ack=291613409 Win=65535 Len=0
1,1.0859339999997246,54.93.77.70,10.0.2.15,TLSv1.2,2132,Application Data
1,1.0860899999997855,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=15879663 Ack=291269399 Win=65535 Len=0
1,1.0881579999995665,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.0883139999996274,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=291269399 Ack=15880199 Win=65535 Len=0
1,1.3934129999997822,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.3937339999993128,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.3938429999998334,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836383 Ack=291613945 Win=65535 Len=0
1,1.512272999999368,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.5126389999995808,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.5127699999993638,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=291269935 Ack=15880735 Win=65535 Len=0
1,2.0072049999998853,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,2.013575999999375,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,2.0137230000000272,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291614481 Win=65535 Len=0
1,2.0239259999998467,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.0240369999992254,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=291618551 Ack=15836919 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,2.0240869999997813,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291615941 Win=65535 Len=0
1,2.024098999999296,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291617401 Win=65535 Len=0
1,2.0241040000000794,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291618551 Win=65535 Len=0
1,2.0241079999996145,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291620011 Win=65535 Len=0
1,2.024109999999382,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291621471 Win=65535 Len=0
1,2.024145999999746,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,2.024193999999625,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291622621 Win=65535 Len=0
1,2.0242379999999685,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.024304999999913,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291624081 Win=65535 Len=0
1,2.024316999999428,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291625541 Win=65535 Len=0
1,2.024319999999534,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291626691 Win=65535 Len=0
1,2.0243699999991804,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.024435999999696,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291628151 Win=65535 Len=0
1,2.0244450000000143,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291629611 Win=65535 Len=0
1,2.024447999999211,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291630761 Win=65535 Len=0
1,2.024492999999893,10.0.2.15,62.210.85.178,TLSv1.2,332,Application Data
1,2.024532999999792,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291631039 Win=65535 Len=0
1,2.0245909999994183,10.0.2.15,62.210.85.178,TLSv1.2,3868,Application Data
1,2.0246709999992163,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291632499 Win=65535 Len=0
1,2.024680999999873,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291633959 Win=65535 Len=0
1,2.0246839999999793,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291634853 Win=65535 Len=0
1,2.024731999999858,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.0247739999995247,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291636313 Win=65535 Len=0
1,2.0247819999995045,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291637773 Win=65535 Len=0
1,2.024785999999949,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291638923 Win=65535 Len=0
1,2.024822999999742,10.0.2.15,62.210.85.178,TLSv1.2,3030,Application Data
1,2.0248619999993025,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291640383 Win=65535 Len=0
1,2.0248699999992823,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291641843 Win=65535 Len=0
1,2.024873999999727,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291641899 Win=65535 Len=0
1,2.034096999999747,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.0341490000000704,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291643359 Win=65535 Len=0
1,2.034159999999247,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291644819 Win=65535 Len=0
1,2.03416500000003,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291645969 Win=65535 Len=0
1,2.034208999999464,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.0342499999997017,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291647429 Win=65535 Len=0
1,2.03425900000002,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291648889 Win=65535 Len=0
1,2.0342639999998937,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291650039 Win=65535 Len=0
1,2.0343039999997927,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.034342999999353,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291651499 Win=65535 Len=0
1,2.034350999999333,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291652959 Win=65535 Len=0
1,2.0343559999992067,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291654109 Win=65535 Len=0
1,2.034392999999909,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.034429999999702,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291655569 Win=65535 Len=0
1,2.0344390000000203,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291657029 Win=65535 Len=0
1,2.034443999999894,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291658179 Win=65535 Len=0
1,2.0344789999999193,10.0.2.15,62.210.85.178,TLSv1.2,332,Application Data
1,2.034515999999712,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291658457 Win=65535 Len=0
1,2.0345699999998033,10.0.2.15,62.210.85.178,TLSv1.2,3868,Application Data
1,2.0346089999993637,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291659917 Win=65535 Len=0
1,2.0346169999993435,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291661377 Win=65535 Len=0
1,2.0346219999992172,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291662271 Win=65535 Len=0
1,2.0346629999994548,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.034700999999586,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291663731 Win=65535 Len=0
1,2.034708999999566,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291665191 Win=65535 Len=0
1,2.0347130000000107,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291666341 Win=65535 Len=0
1,2.034748999999465,10.0.2.15,62.210.85.178,TLSv1.2,3030,Application Data
1,2.034787999999935,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291667801 Win=65535 Len=0
1,2.034795999999915,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291669261 Win=65535 Len=0
1,2.03479999999945,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291669317 Win=65535 Len=0
1,2.0473369999999704,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.047435999999834,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291670777 Win=65535 Len=0
1,2.04744699999992,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291672237 Win=65535 Len=0
1,2.047450000000026,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291673387 Win=65535 Len=0
1,2.0474889999995867,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.0475289999994857,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291674847 Win=65535 Len=0
1,2.047538999999233,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291676307 Win=65535 Len=0
1,2.0475429999996777,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291677457 Win=65535 Len=0
1,2.047581999999238,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.0476199999993696,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291678917 Win=65535 Len=0
1,2.047628999999688,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291680377 Win=65535 Len=0
1,2.0476339999995616,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291681527 Win=65535 Len=0
1,2.0476730000000316,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.0477109999992535,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291682987 Win=65535 Len=0
1,2.047719999999572,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291684447 Win=65535 Len=0
1,2.0477240000000165,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291685597 Win=65535 Len=0
1,2.047759000000042,10.0.2.15,62.210.85.178,TLSv1.2,332,Application Data
1,2.0477979999996023,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291685875 Win=65535 Len=0
1,2.0478489999995872,10.0.2.15,62.210.85.178,TLSv1.2,2132,Application Data
1,2.047888000000057,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291687335 Win=65535 Len=0
1,2.0478949999996985,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15836919 Ack=291687953 Win=65535 Len=0
1,2.127408999999716,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,2.1436139999996158,54.93.77.70,10.0.2.15,TLSv1.2,7294,"Application Data, Application Data"
1,2.1437200000000303,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=15880735 Ack=291277711 Win=65535 Len=0
1,2.147618999999395,54.93.77.70,10.0.2.15,TCP,2950,"9001  >  34692 [PSH, ACK] Seq=291277711 Ack=15880735 Win=65535 Len=2896 [TCP segment of a reassembled PDU]"
1,2.1476599999996324,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=15880735 Ack=291280607 Win=65535 Len=0
1,2.1619999999993524,54.93.77.70,10.0.2.15,TLSv1.2,778,Application Data
1,2.1639159999995172,54.93.77.70,10.0.2.15,TCP,2950,"9001  >  34692 [PSH, ACK] Seq=291281331 Ack=15880735 Win=65535 Len=2896 [TCP segment of a reassembled PDU]"
1,2.163959999999861,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=15880735 Ack=291284227 Win=65535 Len=0
1,2.1741779999993014,54.93.77.70,10.0.2.15,TLSv1.2,5846,"Application Data, Application Data"
1,2.1742519999997967,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=15880735 Ack=291290019 Win=65535 Len=0
1,2.181613999999172,54.93.77.70,10.0.2.15,TLSv1.2,684,Application Data
1,2.185852999999952,54.93.77.70,10.0.2.15,TCP,2950,"9001  >  34692 [PSH, ACK] Seq=291290649 Ack=15880735 Win=65535 Len=2896 [TCP segment of a reassembled PDU]"
