No.,Time,Source,Destination,Protocol,Length,Info
1,0.016300000000228465,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=6120873 Ack=110304787 Win=65535 Len=0
1,0.16384000000016385,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.16403200000013385,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=110304787 Ack=6121409 Win=65535 Len=0
1,0.4042020000001685,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.4042779999999766,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=110482473 Ack=6119991 Win=65535 Len=0
1,0.40474100000028557,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.4048430000002554,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6119991 Ack=110483009 Win=65535 Len=0
1,0.499217999999928,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.49929400000019086,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=6121409 Ack=110305323 Win=65535 Len=0
1,0.49970600000006016,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.49981800000023213,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=110305323 Ack=6122869 Win=65535 Len=0
1,0.49983000000020184,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=110305323 Ack=6122973 Win=65535 Len=0
1,0.6176060000002508,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.6177150000003166,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=110483009 Ack=6121555 Win=65535 Len=0
1,0.6337889999999788,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.6339370000000599,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6121555 Ack=110483545 Win=65535 Len=0
1,0.6457330000002912,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.6458980000002157,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6121555 Ack=110485005 Win=65535 Len=0
1,0.6459170000002814,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6121555 Ack=110485109 Win=65535 Len=0
1,0.7562729999999647,54.93.77.70,10.0.2.15,TLSv1.2,2132,Application Data
1,0.756420000000162,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=6122973 Ack=110307401 Win=65535 Len=0
1,0.7590000000000146,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.7591769999999087,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=110307401 Ack=6123509 Win=65535 Len=0
1,0.914248999999927,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
