No.,Time,Source,Destination,Protocol,Length,Info
1,0.1394220000001951,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.1396260000001348,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=450865837 Ack=24539333 Win=65535 Len=0
1,0.25074099999983446,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.25107199999911245,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.25121799999942596,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24468543 Ack=451298637 Win=65535 Len=0
1,0.36574800000016694,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.36616899999899033,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.36631299999862676,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=450866373 Ack=24540897 Win=65535 Len=0
1,0.5425119999999879,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.5427019999988261,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=451298637 Ack=24470107 Win=65535 Len=0
1,0.5565129999995406,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.5571529999997438,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24470107 Ack=451299173 Win=65535 Len=0
1,0.56725699999879,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.5674629999994067,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24470107 Ack=451300633 Win=65535 Len=0
1,0.567481999998563,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24470107 Ack=451300737 Win=65535 Len=0
1,0.6644390000001295,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.6974030000001221,54.93.77.70,10.0.2.15,TCP,1502,"9001  >  34692 [PSH, ACK] Seq=450866909 Ack=24540897 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
1,0.6975059999986115,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=24540897 Ack=450868357 Win=65535 Len=0
1,0.7137119999988499,54.93.77.70,10.0.2.15,TLSv1.2,170,Application Data
1,0.7140269999999873,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.7141350000001694,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=450868473 Ack=24541433 Win=65535 Len=0
1,0.7243259999995644,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.7244949999985693,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=450868473 Ack=24541969 Win=65535 Len=0
1,0.8220249999994849,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.8623379999989993,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=451300737 Ack=24470643 Win=65535 Len=0
1,0.9351959999985411,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.9353049999990617,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=451300737 Ack=24471179 Win=65535 Len=0
1,0.9357899999995425,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.9359379999987141,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24471179 Ack=451301273 Win=65535 Len=0
1,1.1565080000000307,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.1570299999984854,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.1571899999999005,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=450869009 Ack=24542505 Win=65535 Len=0
1,1.2707599999994272,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.279171000000133,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.279354999998759,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24471715 Ack=451301809 Win=65535 Len=0
1,1.291003999998793,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.2912059999998746,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24471715 Ack=451303269 Win=65535 Len=0
1,1.2912409999989904,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24471715 Ack=451304729 Win=65535 Len=0
1,1.2912479999995412,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24471715 Ack=451305879 Win=65535 Len=0
1,1.291373999998541,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.2914619999992283,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=451309949 Ack=24471715 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.2915039999988949,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24471715 Ack=451307339 Win=65535 Len=0
1,1.2915130000001227,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24471715 Ack=451308799 Win=65535 Len=0
1,1.2915179999999964,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24471715 Ack=451309949 Win=65535 Len=0
1,1.2915219999995315,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24471715 Ack=451311409 Win=65535 Len=0
1,1.2915269999994052,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24471715 Ack=451312869 Win=65535 Len=0
1,1.2915720000000874,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.291613999999754,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24471715 Ack=451314019 Win=65535 Len=0
1,1.2916709999990417,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.2917629999992641,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24471715 Ack=451315479 Win=65535 Len=0
1,1.2917749999996886,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24471715 Ack=451316939 Win=65535 Len=0
1,1.2917799999995623,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24471715 Ack=451318089 Win=65535 Len=0
1,1.2918209999988903,10.0.2.15,62.210.85.178,TLSv1.2,332,Application Data
1,1.2918639999988955,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24471715 Ack=451318367 Win=65535 Len=0
1,1.2919399999991583,10.0.2.15,62.210.85.178,TLSv1.2,3868,Application Data
