No.,Time,Source,Destination,Protocol,Length,Info
1,0.009540000000015425,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.029311999999663385,62.210.85.178,10.0.2.15,TLSv1.2,1104,Application Data
1,0.052860999999211344,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=15317199 Ack=279612825 Win=65535 Len=0
1,0.06840199999987817,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.06853700000010576,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=279961741 Ack=15274805 Win=65535 Len=0
1,0.14930099999946833,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.14947599999959493,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=279612825 Ack=15317735 Win=65535 Len=0
1,0.28164299999934883,62.210.85.178,10.0.2.15,TLSv1.2,1104,Application Data
1,0.2822619999997187,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.28241999999954714,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15275855 Ack=279962277 Win=65535 Len=0
1,0.38768699999945966,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.3877919999995356,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=15317735 Ack=279613361 Win=65535 Len=0
1,0.3882690000000366,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.38843699999961245,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=279613361 Ack=15319195 Win=65535 Len=0
1,0.3884509999998045,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=279613361 Ack=15319299 Win=65535 Len=0
1,0.5024889999995139,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.5026309999993828,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=279962277 Ack=15277419 Win=65535 Len=0
1,0.5238309999995181,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.5239799999999377,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15277419 Ack=279962813 Win=65535 Len=0
1,0.5334969999994428,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.5336269999997967,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15277419 Ack=279964273 Win=65535 Len=0
1,0.5336419999994177,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=15277419 Ack=279964377 Win=65535 Len=0
1,0.6271509999996852,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
