No.,Time,Source,Destination,Protocol,Length,Info
1,0.01577399999996487,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.02517899999998008,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=912401 Ack=15980045 Win=65535 Len=0
1,0.06072100000000091,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=15974677 Ack=908449 Win=65535 Len=0
1,0.17624899999998433,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.1764220000000023,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=15980045 Ack=912937 Win=65535 Len=0
1,0.2855119999999829,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.2855929999999489,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=15974677 Ack=908985 Win=65535 Len=0
1,0.2859269999999583,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.286109999999951,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=908985 Ack=15975213 Win=65535 Len=0
1,0.3926899999999591,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.3927889999999934,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=912937 Ack=15980581 Win=65535 Len=0
1,0.3932549999999537,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.3933919999999489,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=15980581 Ack=914397 Win=65535 Len=0
1,0.3934059999999704,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=15980581 Ack=914501 Win=65535 Len=0
1,0.5863859999999477,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.586545000000001,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=15975213 Ack=910549 Win=65535 Len=0
1,0.5999689999999873,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.6001339999999686,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=910549 Ack=15975749 Win=65535 Len=0
1,0.6118569999999863,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.6120159999999828,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=910549 Ack=15977209 Win=65535 Len=0
1,0.6120349999999917,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=910549 Ack=15977313 Win=65535 Len=0
1,0.9954239999999572,54.93.77.70,10.0.2.15,TLSv1.2,2132,Application Data
1,0.9955469999999877,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=914501 Ack=15982659 Win=65535 Len=0
1,0.997543999999948,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.9976959999999622,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=15982659 Ack=915037 Win=65535 Len=0
1,1.110420999999974,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.110796999999991,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.1109309999999937,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=911085 Ack=15977849 Win=65535 Len=0
1,1.2183689999999956,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.218768999999952,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.218909999999994,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=15983195 Ack=915573 Win=65535 Len=0
1,1.404058999999961,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.4096789999999828,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.410775000000001,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=911621 Ack=15978385 Win=65535 Len=0
1,1.4244449999999915,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.4245509999999513,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=15982455 Ack=911621 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.4245949999999539,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=911621 Ack=15979845 Win=65535 Len=0
1,1.424603999999988,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=911621 Ack=15981305 Win=65535 Len=0
1,1.4246089999999754,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=911621 Ack=15982455 Win=65535 Len=0
1,1.4246129999999653,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=911621 Ack=15983915 Win=65535 Len=0
1,1.4246179999999526,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=911621 Ack=15985375 Win=65535 Len=0
1,1.4246599999999603,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.424699999999973,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=911621 Ack=15986525 Win=65535 Len=0
1,1.4247499999999604,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.4248149999999669,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=15990595 Ack=911621 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.4248519999999871,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=911621 Ack=15987985 Win=65535 Len=0
1,1.424859999999967,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=911621 Ack=15989445 Win=65535 Len=0
1,1.4248639999999568,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=911621 Ack=15990595 Win=65535 Len=0
1,1.424869000000001,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=911621 Ack=15992055 Win=65535 Len=0
1,1.424872999999991,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=911621 Ack=15993515 Win=65535 Len=0
1,1.4249099999999544,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
