No.,Time,Source,Destination,Protocol,Length,Info
1,0.020249000000148953,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=333189489 Ack=18083665 Win=65535 Len=0
1,0.03315500000007887,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.033250999999836495,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=333189489 Ack=18084201 Win=65535 Len=0
1,0.06250499999987369,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.06267900000057125,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=333189489 Ack=18084737 Win=65535 Len=0
1,0.12249700000029407,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.12259700000049634,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=333189489 Ack=18085273 Win=65535 Len=0
1,0.1394559999998819,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.13963299999977608,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=332855013 Ack=18141657 Win=65535 Len=0
1,0.5245660000000498,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.5246550000001662,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=333189489 Ack=18085809 Win=65535 Len=0
1,0.5252040000004854,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.5253410000004806,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18085809 Ack=333190025 Win=65535 Len=0
1,1.1388690000003407,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.1393440000001647,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,1.1395220000003974,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=332855549 Ack=18143221 Win=65535 Len=0
1,1.4457370000000083,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,1.4458599999998114,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=333190025 Ack=18087373 Win=65535 Len=0
1,1.4593580000000657,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.4595250000002125,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18087373 Ack=333190561 Win=65535 Len=0
1,1.4723720000001776,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,1.4725070000004052,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18087373 Ack=333192021 Win=65535 Len=0
1,1.4725250000001324,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18087373 Ack=333192125 Win=65535 Len=0
1,1.5693980000005467,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.6079209999998056,54.93.77.70,10.0.2.15,TLSv1.2,1618,Application Data
1,1.6080010000005132,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=18143221 Ack=332857649 Win=65535 Len=0
1,1.6100740000001679,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.6102310000005673,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=332857649 Ack=18143757 Win=65535 Len=0
1,1.759675000000243,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.76002200000039,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.7601519999998345,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18087909 Ack=333192661 Win=65535 Len=0
1,1.8578729999999268,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.8582360000000335,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.8583450000005541,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=332858185 Ack=18144293 Win=65535 Len=0
1,1.9660180000000764,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.9714359999998123,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.9715860000005705,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18088445 Ack=333193197 Win=65535 Len=0
1,1.9840119999998933,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.9841290000003937,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=333197267 Ack=18088445 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.9841800000003786,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18088445 Ack=333194657 Win=65535 Len=0
1,1.9841930000002321,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18088445 Ack=333196117 Win=65535 Len=0
1,1.9841990000004444,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18088445 Ack=333197267 Win=65535 Len=0
1,1.984241000000111,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.984280000000581,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18088445 Ack=333198727 Win=65535 Len=0
1,1.9842880000005607,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18088445 Ack=333200187 Win=65535 Len=0
1,1.9842909999997573,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18088445 Ack=333201337 Win=65535 Len=0
1,1.9843330000003334,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.9843710000004648,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18088445 Ack=333202797 Win=65535 Len=0
1,1.9843799999998737,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18088445 Ack=333204257 Win=65535 Len=0
1,1.9843849999997474,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18088445 Ack=333205407 Win=65535 Len=0
1,1.9844250000005559,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.9844620000003488,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18088445 Ack=333206867 Win=65535 Len=0
1,1.9844709999997576,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18088445 Ack=333208327 Win=65535 Len=0
1,1.9845320000003994,10.0.2.15,62.210.85.178,TLSv1.2,2974,Application Data
1,1.9845720000002984,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18088445 Ack=333209477 Win=65535 Len=0
1,1.9845789999999397,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18088445 Ack=333210937 Win=65535 Len=0
1,1.9845830000003843,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18088445 Ack=333212397 Win=65535 Len=0
1,1.984610999999859,10.0.2.15,62.210.85.178,TLSv1.2,1226,Application Data
1,1.9846470000002228,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18088445 Ack=333213569 Win=65535 Len=0
1,1.9846870000001218,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.9847260000005917,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18088445 Ack=333215029 Win=65535 Len=0
1,1.9847340000005715,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18088445 Ack=333216489 Win=65535 Len=0
1,1.9847380000001067,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18088445 Ack=333217639 Win=65535 Len=0
1,1.9847749999998996,10.0.2.15,62.210.85.178,TLSv1.2,3030,Application Data
