No.,Time,Source,Destination,Protocol,Length,Info
1,0.05256099999996877,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.052680000000009386,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=35767411 Ack=2029325 Win=65535 Len=0
1,0.11407500000007076,62.210.85.178,10.0.2.15,TLSv1.2,1104,Application Data
1,0.11416299999996227,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=35767411 Ack=2030375 Win=65535 Len=0
1,0.1438590000000204,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.14404400000000805,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=35720017 Ack=2034995 Win=65535 Len=0
1,0.26164200000005167,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.26171099999999115,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=35767411 Ack=2030911 Win=65535 Len=0
1,0.2621840000000475,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.26228500000001986,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2030911 Ack=35767947 Win=65535 Len=0
1,0.3602140000000418,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.36063000000001466,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.3607450000000654,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=35720553 Ack=2036559 Win=65535 Len=0
1,0.4706190000000561,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.47076000000004115,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=35767947 Ack=2032475 Win=65535 Len=0
1,0.48464000000001306,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.4848050000000512,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2032475 Ack=35768483 Win=65535 Len=0
1,0.49764700000002904,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.4977999999999838,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2032475 Ack=35769943 Win=65535 Len=0
1,0.4978210000000445,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2032475 Ack=35770047 Win=65535 Len=0
1,0.5913140000000112,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.6326689999999644,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=2036559 Ack=35721089 Win=65535 Len=0
1,0.7026419999999689,54.93.77.70,10.0.2.15,TLSv1.2,1618,Application Data
1,0.7027349999999615,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=2036559 Ack=35722653 Win=65535 Len=0
1,0.7055569999999989,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.7057560000000649,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=35722653 Ack=2037095 Win=65535 Len=0
1,0.8315650000000687,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.8319810000000416,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.8321070000000645,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2033011 Ack=35770583 Win=65535 Len=0
1,0.9780769999999848,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.9785450000000537,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.978676000000064,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=35723189 Ack=2037631 Win=65535 Len=0
1,1.123297999999977,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.1289030000000366,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
