No.,Time,Source,Destination,Protocol,Length,Info
1,0.015070000000378059,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.015139000000090164,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=18664773 Ack=342571829 Win=65535 Len=0
1,0.058020000000396976,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=342903379 Ack=18606453 Win=65535 Len=0
1,0.10793699999976525,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.1080259999998816,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=342903379 Ack=18606989 Win=65535 Len=0
1,0.13788000000022294,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.1380779999999504,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=342571829 Ack=18665309 Win=65535 Len=0
1,0.24156300000049669,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.24164199999995617,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=342903379 Ack=18607525 Win=65535 Len=0
1,0.24212400000033085,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.24222400000053312,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18607525 Ack=342903915 Win=65535 Len=0
1,0.43420900000000984,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.43431500000042433,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=18665309 Ack=342572365 Win=65535 Len=0
1,0.4348019999997632,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.4349259999999049,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=342572365 Ack=18666769 Win=65535 Len=0
1,0.43493800000032934,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=342572365 Ack=18666873 Win=65535 Len=0
1,0.6341400000001158,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.6343020000003889,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=342903915 Ack=18609089 Win=65535 Len=0
1,0.6559509999997317,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.6561410000003889,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18609089 Ack=342904451 Win=65535 Len=0
1,0.667779999999766,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.6679570000005697,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18609089 Ack=342905911 Win=65535 Len=0
