No.,Time,Source,Destination,Protocol,Length,Info
1,0.13204700000005687,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.1322119999995266,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=323653231 Ack=17583033 Win=65535 Len=0
1,0.24438999999983935,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.2446860000000015,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.24478999999973894,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=17529187 Ack=323991191 Win=65535 Len=0
1,0.5867360000002009,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.5871369999995295,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.5872669999998834,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=323653767 Ack=17584597 Win=65535 Len=0
1,0.6949779999995371,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.6950999999999112,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=323991191 Ack=17530751 Win=65535 Len=0
1,0.7101959999999963,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.7103680000000168,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=17530751 Ack=323991727 Win=65535 Len=0
1,0.7232539999995424,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.7233999999998559,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=17530751 Ack=323993187 Win=65535 Len=0
1,0.7234189999999217,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=17530751 Ack=323993291 Win=65535 Len=0
1,1.2060670000000755,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.2093489999997473,54.93.77.70,10.0.2.15,TCP,1502,"9001  >  34692 [PSH, ACK] Seq=323654303 Ack=17584597 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
