No.,Time,Source,Destination,Protocol,Length,Info
1,0.02418199999999615,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=551613 Ack=9371535 Win=65535 Len=0
1,0.07456099999998855,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.12360100000000784,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=9369203 Ack=549193 Win=65535 Len=0
1,0.14619500000000585,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.146349999999984,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=9371535 Ack=552149 Win=65535 Len=0
1,0.179427000000004,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.17949600000000032,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=9369203 Ack=549729 Win=65535 Len=0
1,0.4028720000000021,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.4029779999999903,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=9369203 Ack=550265 Win=65535 Len=0
1,0.40361200000000963,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.4037130000000104,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=550265 Ack=9369739 Win=65535 Len=0
1,0.5191279999999949,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.5192099999999868,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=552149 Ack=9372071 Win=65535 Len=0
1,0.5196049999999843,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.5197259999999915,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=9372071 Ack=553609 Win=65535 Len=0
1,0.5197430000000054,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=9372071 Ack=553713 Win=65535 Len=0
1,0.6333510000000047,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.6334679999999935,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=9369739 Ack=551829 Win=65535 Len=0
1,0.6763850000000105,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.6765629999999874,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=551829 Ack=9370275 Win=65535 Len=0
1,0.6860770000000116,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.6862189999999941,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=551829 Ack=9371735 Win=65535 Len=0
1,0.6862339999999847,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=551829 Ack=9371839 Win=65535 Len=0
1,0.7679249999999911,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.8098300000000052,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=553713 Ack=9372607 Win=65535 Len=0
1,0.8326619999999991,54.93.77.70,10.0.2.15,TLSv1.2,1618,Application Data
1,0.8327490000000068,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=553713 Ack=9374171 Win=65535 Len=0
1,0.8349029999999971,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.8350509999999929,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=9374171 Ack=554249 Win=65535 Len=0
1,0.9735310000000084,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.9739339999999856,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.9740919999999846,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552365 Ack=9372375 Win=65535 Len=0
1,1.3304170000000113,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.3308389999999974,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.3309370000000058,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=9374707 Ack=554785 Win=65535 Len=0
1,1.4337889999999902,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.4385299999999859,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.4386599999999987,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9372911 Win=65535 Len=0
1,1.449936000000008,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.450084000000004,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9374371 Win=65535 Len=0
1,1.4501040000000103,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9375831 Win=65535 Len=0
1,1.4501070000000027,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9376981 Win=65535 Len=0
1,1.4501579999999876,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.4502489999999852,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9378441 Win=65535 Len=0
1,1.4502569999999935,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9379901 Win=65535 Len=0
1,1.450259999999986,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9381051 Win=65535 Len=0
1,1.4502840000000106,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=9381051 Ack=552901 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.4503239999999948,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9382511 Win=65535 Len=0
1,1.4503330000000005,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9383971 Win=65535 Len=0
1,1.45036300000001,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.4503990000000044,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9385121 Win=65535 Len=0
1,1.4504420000000096,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.4504809999999964,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9386581 Win=65535 Len=0
1,1.450488000000007,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9388041 Win=65535 Len=0
1,1.4505599999999959,10.0.2.15,62.210.85.178,TLSv1.2,2974,Application Data
1,1.450604999999996,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9389191 Win=65535 Len=0
1,1.4506159999999966,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9390651 Win=65535 Len=0
1,1.450618999999989,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9392111 Win=65535 Len=0
1,1.450646000000006,10.0.2.15,62.210.85.178,TLSv1.2,1226,Application Data
1,1.450684999999993,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9393283 Win=65535 Len=0
1,1.4507250000000056,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.4507649999999899,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9394743 Win=65535 Len=0
1,1.4507720000000006,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9396203 Win=65535 Len=0
1,1.4507759999999905,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9397353 Win=65535 Len=0
1,1.4508130000000108,10.0.2.15,62.210.85.178,TLSv1.2,3030,Application Data
1,1.4508500000000026,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9398813 Win=65535 Len=0
1,1.4508580000000109,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9400273 Win=65535 Len=0
1,1.4508629999999982,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9400329 Win=65535 Len=0
1,1.4600930000000005,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.4601499999999987,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9401789 Win=65535 Len=0
1,1.4601609999999994,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9403249 Win=65535 Len=0
1,1.4601659999999868,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9404399 Win=65535 Len=0
1,1.4602130000000102,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.460253999999992,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9405859 Win=65535 Len=0
1,1.4602629999999976,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9407319 Win=65535 Len=0
1,1.4602669999999875,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9408469 Win=65535 Len=0
1,1.4603070000000002,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.460345999999987,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9409929 Win=65535 Len=0
1,1.4603539999999953,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9411389 Win=65535 Len=0
1,1.460359000000011,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9412539 Win=65535 Len=0
1,1.460394000000008,10.0.2.15,62.210.85.178,TLSv1.2,268,Application Data
1,1.4604319999999973,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=552901 Ack=9412753 Win=65535 Len=0
1,1.5348820000000103,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.54652999999999,54.93.77.70,10.0.2.15,TCP,2950,"9001  >  34692 [PSH, ACK] Seq=9375243 Ack=554785 Win=65535 Len=2896 [TCP segment of a reassembled PDU]"
1,1.5466669999999851,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=554785 Ack=9378139 Win=65535 Len=0
1,1.5510260000000073,54.93.77.70,10.0.2.15,TLSv1.2,778,Application Data
