No.,Time,Source,Destination,Protocol,Length,Info
1,0.04853800000000774,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.048651000000063505,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.05152699999962351,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=214162147 Ack=11688667 Win=65535 Len=0
1,0.09373699999923701,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.09380099999998492,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=11747029 Ack=214042969 Win=65535 Len=0
1,0.13891100000000733,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=214162147 Ack=11689203 Win=65535 Len=0
1,0.14096199999949022,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.14112699999986944,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=214042969 Ack=11747565 Win=65535 Len=0
1,0.2844679999998334,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.2845419999994192,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=214162147 Ack=11689739 Win=65535 Len=0
1,0.2850169999992431,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.2851059999993595,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11689739 Ack=214162683 Win=65535 Len=0
1,0.9352369999996881,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.935312999999951,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=11747565 Ack=214043505 Win=65535 Len=0
1,0.9356950000001234,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.9357970000000932,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=214043505 Ack=11749025 Win=65535 Len=0
1,0.9358079999992697,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=214043505 Ack=11749129 Win=65535 Len=0
1,1.138347999999496,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,1.1384739999994054,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=214162683 Ack=11691303 Win=65535 Len=0
1,1.1520629999995435,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.1522469999999885,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11691303 Ack=214163219 Win=65535 Len=0
1,1.1657930000001215,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,1.1659569999992527,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11691303 Ack=214164679 Win=65535 Len=0
1,1.1659739999995509,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11691303 Ack=214164783 Win=65535 Len=0
1,1.2735609999999724,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.3169739999993908,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=11749129 Ack=214044041 Win=65535 Len=0
1,1.3635959999992338,54.93.77.70,10.0.2.15,TLSv1.2,1618,Application Data
1,1.3636649999998554,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=11749129 Ack=214045605 Win=65535 Len=0
1,1.369565999999395,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.3697560000000522,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=214045605 Ack=11749665 Win=65535 Len=0
1,1.5479529999993247,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.5482999999994718,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.5484389999992345,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11691839 Ack=214165319 Win=65535 Len=0
1,1.6612129999994067,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.6616699999995035,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.6617980000000898,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=214046141 Ack=11750201 Win=65535 Len=0
1,1.855225999999675,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.86426499999925,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.8644479999993564,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11692375 Ack=214165855 Win=65535 Len=0
1,1.8805619999993723,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.8807159999996657,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=214169925 Ack=11692375 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.880761999999777,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11692375 Ack=214167315 Win=65535 Len=0
1,1.8807729999998628,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11692375 Ack=214168775 Win=65535 Len=0
1,1.8807779999997365,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11692375 Ack=214169925 Win=65535 Len=0
1,1.8807819999992716,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11692375 Ack=214171385 Win=65535 Len=0
1,1.8807870000000548,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=11692375 Ack=214172845 Win=65535 Len=0
1,1.880830999999489,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
