No.,Time,Source,Destination,Protocol,Length,Info
1,0.15331800000012663,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.15355300000010175,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=122118951 Ack=6767409 Win=65535 Len=0
1,0.2714049999999588,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.2719600000000355,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.27207999999973254,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6761295 Ack=122293211 Win=65535 Len=0
1,0.37277799999992567,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.373196999999891,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.37332999999989624,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=122119487 Ack=6768973 Win=65535 Len=0
1,0.46702800000002753,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.467160000000149,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=122293211 Ack=6762859 Win=65535 Len=0
1,0.481412999999975,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.4815530000000763,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6762859 Ack=122293747 Win=65535 Len=0
1,0.4910700000000361,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.491226000000097,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6762859 Ack=122295207 Win=65535 Len=0
1,0.49124799999981406,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6762859 Ack=122295311 Win=65535 Len=0
1,0.5804669999997714,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.6218399999997928,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=6768973 Ack=122120023 Win=65535 Len=0
1,0.6258090000001175,54.93.77.70,10.0.2.15,TCP,1502,"9001  >  34692 [PSH, ACK] Seq=122120023 Ack=6768973 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
1,0.6258629999997538,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=6768973 Ack=122121471 Win=65535 Len=0
1,0.640020999999706,54.93.77.70,10.0.2.15,TLSv1.2,170,Application Data
1,0.6400840000001153,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=6768973 Ack=122121587 Win=65535 Len=0
1,0.6421409999998104,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.6423039999999673,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=122121587 Ack=6769509 Win=65535 Len=0
1,0.9724969999997484,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.9728070000001026,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.9729219999999259,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763395 Ack=122295847 Win=65535 Len=0
1,1.1132269999998243,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.11363399999982,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.113730999999916,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=122122123 Ack=6770045 Win=65535 Len=0
1,1.2289809999997487,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.2338439999998627,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.2339959999999337,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122296383 Win=65535 Len=0
1,1.2464899999999943,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.2465969999998379,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=122300453 Ack=6763931 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.2466380000000754,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122297843 Win=65535 Len=0
1,1.246650999999929,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122299303 Win=65535 Len=0
1,1.2466549999999188,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122300453 Win=65535 Len=0
1,1.2466570000001411,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122301913 Win=65535 Len=0
1,1.246661000000131,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122303373 Win=65535 Len=0
1,1.2466970000000401,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.246730999999727,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122304523 Win=65535 Len=0
1,1.2467759999999544,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.2468169999997372,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122305983 Win=65535 Len=0
1,1.246824999999717,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122307443 Win=65535 Len=0
1,1.2468289999997069,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122308593 Win=65535 Len=0
1,1.2468669999998383,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.2469009999999798,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122310053 Win=65535 Len=0
1,1.2469080000000758,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122311513 Win=65535 Len=0
1,1.2469649999998182,10.0.2.15,62.210.85.178,TLSv1.2,2974,Application Data
1,1.2470009999997274,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122312663 Win=65535 Len=0
1,1.2470079999998234,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122314123 Win=65535 Len=0
1,1.2470119999998133,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122315583 Win=65535 Len=0
1,1.2470389999998588,10.0.2.15,62.210.85.178,TLSv1.2,1226,Application Data
1,1.2470720000001165,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122316755 Win=65535 Len=0
1,1.2471110000001318,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.2471459999997023,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122318215 Win=65535 Len=0
1,1.2471519999999146,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122319675 Win=65535 Len=0
1,1.2471550000000207,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122320825 Win=65535 Len=0
1,1.2471919999998136,10.0.2.15,62.210.85.178,TLSv1.2,3030,Application Data
1,1.2472269999998389,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122322285 Win=65535 Len=0
1,1.247233999999935,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122323745 Win=65535 Len=0
1,1.247237000000041,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122323801 Win=65535 Len=0
1,1.256492999999864,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.2566160000001219,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122325261 Win=65535 Len=0
1,1.256630999999743,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122326721 Win=65535 Len=0
1,1.256633999999849,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122327871 Win=65535 Len=0
1,1.2566769999998542,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.2567119999998795,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122329331 Win=65535 Len=0
1,1.2567199999998593,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122330791 Win=65535 Len=0
1,1.2567239999998492,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122331941 Win=65535 Len=0
1,1.2567619999999806,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.2567960000001221,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122333401 Win=65535 Len=0
1,1.256804000000102,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122334861 Win=65535 Len=0
1,1.2568080000000919,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122336011 Win=65535 Len=0
1,1.2568430000001172,10.0.2.15,62.210.85.178,TLSv1.2,1810,Application Data
1,1.2568759999999202,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122337471 Win=65535 Len=0
1,1.2568839999999,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6763931 Ack=122337767 Win=65535 Len=0
1,1.3224279999999453,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.3658829999999398,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=6770045 Ack=122122659 Win=65535 Len=0
1,1.366895999999997,54.93.77.70,10.0.2.15,TLSv1.2,3674,Application Data
1,1.3669810000001235,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=6770045 Ack=122126279 Win=65535 Len=0
1,1.3773289999999179,54.93.77.70,10.0.2.15,TCP,2950,"9001  >  34692 [PSH, ACK] Seq=122126279 Ack=6770045 Win=65535 Len=2896 [TCP segment of a reassembled PDU]"
1,1.377422999999908,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=6770045 Ack=122129175 Win=65535 Len=0
1,1.3774869999997463,54.93.77.70,10.0.2.15,TLSv1.2,1502,Application Data [TCP segment of a reassembled PDU]
1,1.377523999999994,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=6770045 Ack=122130623 Win=65535 Len=0
1,1.3842180000001463,54.93.77.70,10.0.2.15,TLSv1.2,380,Application Data
1,1.3843069999998079,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=6770045 Ack=122130949 Win=65535 Len=0
1,1.3896589999999378,54.93.77.70,10.0.2.15,TLSv1.2,5846,Application Data
1,1.3896919999997408,54.93.77.70,10.0.2.15,TLSv1.2,4398,Application Data [TCP segment of a reassembled PDU]
1,1.389741999999842,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=6770045 Ack=122136741 Win=65535 Len=0
1,1.3897799999999734,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=6770045 Ack=122141085 Win=65535 Len=0
