No.,Time,Source,Destination,Protocol,Length,Info
1,0.0021800000013172394,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.043305000001055305,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=24137163 Ack=443509859 Win=65535 Len=0
1,0.0015800000001036096,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.020349000000351225,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.020572000001266133,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=443799377 Ack=24036171 Win=65535 Len=0
1,0.06379000000015367,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.08489700000063749,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.08498800000052142,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=443799377 Ack=24037243 Win=65535 Len=0
1,0.19698299999981828,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.19723900000099093,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=443509859 Ack=24137699 Win=65535 Len=0
1,0.5606370000004972,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.5609980000008363,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.5611630000003061,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24037779 Ack=443799913 Win=65535 Len=0
1,0.6781350000001112,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.6782440000006318,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=24137699 Ack=443510395 Win=65535 Len=0
1,0.6786520000005112,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.678767000001244,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=443510395 Ack=24139159 Win=65535 Len=0
1,0.678780000000188,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=443510395 Ack=24139263 Win=65535 Len=0
