No.,Time,Source,Destination,Protocol,Length,Info
1,0.009947999999894819,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=5141465 Ack=92062975 Win=65535 Len=0
1,0.15075999999999112,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.1509379999997691,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=92062975 Ack=5142001 Win=65535 Len=0
1,0.33737099999962084,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.33773299999984374,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.3378419999999096,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=5146665 Ack=92240563 Win=65535 Len=0
1,0.5427429999999731,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.5428189999997812,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=5142001 Ack=92063511 Win=65535 Len=0
1,0.5432409999998526,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.5433419999999387,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=92063511 Ack=5143461 Win=65535 Len=0
1,0.5433539999999084,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=92063511 Ack=5143565 Win=65535 Len=0
1,0.7462779999996201,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.746400999999878,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=92240563 Ack=5148229 Win=65535 Len=0
1,0.7465909999996256,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.7466749999998683,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=5148229 Ack=92241099 Win=65535 Len=0
1,0.7603259999996226,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.7605099999996128,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=5148229 Ack=92241635 Win=65535 Len=0
1,0.7751069999999345,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.7752619999996568,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=5148229 Ack=92243095 Win=65535 Len=0
1,0.7752809999997226,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=5148229 Ack=92243199 Win=65535 Len=0
1,0.8892689999997856,54.93.77.70,10.0.2.15,TLSv1.2,1104,Application Data
