No.,Time,Source,Destination,Protocol,Length,Info
1,0.09694500000023254,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.13716199999998935,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.13735099999985323,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=116290769 Ack=6479429 Win=65535 Len=0
1,0.14019499999994878,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=116465769 Ack=6473027 Win=65535 Len=0
1,0.34243100000003324,62.210.85.178,10.0.2.15,TLSv1.2,1104,Application Data
1,0.3425080000001799,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=116465769 Ack=6474077 Win=65535 Len=0
1,0.36724099999992177,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.3673180000000684,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=116465769 Ack=6474613 Win=65535 Len=0
1,0.36778800000001866,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.3678970000000845,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6474613 Ack=116466305 Win=65535 Len=0
1,0.4735160000000178,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.4739469999999528,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.4740719999999783,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=116291305 Ack=6480993 Win=65535 Len=0
1,0.5900070000002415,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.5901300000000447,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=116466305 Ack=6476177 Win=65535 Len=0
1,0.6038170000001628,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.6039620000001378,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6476177 Ack=116466841 Win=65535 Len=0
1,0.6167270000000826,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.6168750000001637,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6476177 Ack=116468301 Win=65535 Len=0
1,0.6168940000002294,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6476177 Ack=116468405 Win=65535 Len=0
1,0.7212909999998374,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.7569870000002084,54.93.77.70,10.0.2.15,TCP,1502,"9001  >  34692 [PSH, ACK] Seq=116291841 Ack=6480993 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
1,0.7570709999999963,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=6480993 Ack=116293289 Win=65535 Len=0
1,0.7728649999999107,54.93.77.70,10.0.2.15,TLSv1.2,170,Application Data
1,0.7748400000000402,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.7750040000000809,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=116293405 Ack=6481529 Win=65535 Len=0
1,0.9566970000000765,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.9571240000000216,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.9572170000001279,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=6476713 Ack=116468941 Win=65535 Len=0
1,1.163550000000214,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.1639359999999215,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.1640440000001036,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=116293941 Ack=6482065 Win=65535 Len=0
