No.,Time,Source,Destination,Protocol,Length,Info
1,0.19464499999958207,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.19485100000019884,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=444077867 Ack=24170263 Win=65535 Len=0
1,0.3094999999993888,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.3095899999989342,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=444365425 Ack=24068111 Win=65535 Len=0
1,0.31016900000031455,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.31028799999876355,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24068111 Ack=444365961 Win=65535 Len=0
1,0.40342599999894446,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.4039489999995567,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.40407799999957206,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=444078403 Ack=24171827 Win=65535 Len=0
1,0.8706060000004072,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.8707849999991595,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=444365961 Ack=24069675 Win=65535 Len=0
1,0.8923739999991085,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.8925529999996797,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24069675 Ack=444366497 Win=65535 Len=0
1,0.9032479999987117,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.9034300000002986,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24069675 Ack=444367957 Win=65535 Len=0
1,0.90345299999899,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24069675 Ack=444368061 Win=65535 Len=0
1,1.0000220000001718,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.042965999999069,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=24171827 Ack=444078939 Win=65535 Len=0
1,1.060301999999865,54.93.77.70,10.0.2.15,TCP,1502,"9001  >  34692 [PSH, ACK] Seq=444078939 Ack=24171827 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
1,1.060405999998693,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=24171827 Ack=444080387 Win=65535 Len=0
1,1.060606999999436,54.93.77.70,10.0.2.15,TLSv1.2,170,Application Data
1,1.0606580000003305,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=24171827 Ack=444080503 Win=65535 Len=0
1,1.0637950000000274,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.0640700000003562,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=444080503 Ack=24172363 Win=65535 Len=0
1,1.2798920000004728,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.2802890000002662,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.2804439999999886,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070211 Ack=444368597 Win=65535 Len=0
1,1.3734569999996893,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.3738539999994828,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.3739709999990737,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=444081039 Ack=24172899 Win=65535 Len=0
1,1.588077999998859,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.5922049999990122,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.59238699999878,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444369133 Win=65535 Len=0
1,1.6037409999989904,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.603849999999511,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=444373203 Ack=24070747 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.603890999998839,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444370593 Win=65535 Len=0
1,1.6039049999999406,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444372053 Win=65535 Len=0
1,1.6039099999998143,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444373203 Win=65535 Len=0
1,1.603912999999011,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444374663 Win=65535 Len=0
1,1.6039160000000265,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444376123 Win=65535 Len=0
1,1.603951999999481,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.6039860000000772,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444377273 Win=65535 Len=0
1,1.6040329999996175,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.6040969999994559,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444378733 Win=65535 Len=0
1,1.604102999999668,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444380193 Win=65535 Len=0
1,1.6041059999988647,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444381343 Win=65535 Len=0
1,1.604142000000138,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.6041900000000169,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444382803 Win=65535 Len=0
1,1.6041969999987487,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444384263 Win=65535 Len=0
1,1.6042020000004413,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444385413 Win=65535 Len=0
1,1.6042379999998957,10.0.2.15,62.210.85.178,TLSv1.2,332,Application Data
1,1.604272000000492,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444385691 Win=65535 Len=0
1,1.6043289999997796,10.0.2.15,62.210.85.178,TLSv1.2,3868,Application Data
1,1.6043639999988955,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444387151 Win=65535 Len=0
1,1.6043709999994462,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444388611 Win=65535 Len=0
1,1.6043740000004618,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444389505 Win=65535 Len=0
1,1.6044110000002547,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.6044459999993705,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444390965 Win=65535 Len=0
1,1.6044519999995828,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444392425 Win=65535 Len=0
1,1.604455999999118,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444393575 Win=65535 Len=0
1,1.6044899999997142,10.0.2.15,62.210.85.178,TLSv1.2,3030,Application Data
1,1.60452499999883,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444395035 Win=65535 Len=0
1,1.6045319999993808,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444396495 Win=65535 Len=0
1,1.6045350000003964,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444396551 Win=65535 Len=0
1,1.613777000000482,10.0.2.15,62.210.85.178,TLSv1.2,2132,Application Data
1,1.6139530000000377,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444398011 Win=65535 Len=0
1,1.6139669999993203,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=24070747 Ack=444398629 Win=65535 Len=0
1,1.687221000000136,54.93.77.70,10.0.2.15,TLSv1.2,3674,Application Data
1,1.687383000000409,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=24172899 Ack=444084659 Win=65535 Len=0
1,1.723707999999533,54.93.77.70,10.0.2.15,TLSv1.2,3674,Application Data
1,1.7237949999998818,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=24172899 Ack=444088279 Win=65535 Len=0
1,1.7347419999987324,54.93.77.70,10.0.2.15,TLSv1.2,4398,Application Data
1,1.7348330000004353,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=24172899 Ack=444092623 Win=65535 Len=0
1,1.7431290000004083,54.93.77.70,10.0.2.15,TLSv1.2,380,Application Data
1,1.7470009999997274,54.93.77.70,10.0.2.15,TCP,2950,"9001  >  34692 [PSH, ACK] Seq=444092949 Ack=24172899 Win=65535 Len=2896 [TCP segment of a reassembled PDU]"
1,1.7470799999991868,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=24172899 Ack=444095845 Win=65535 Len=0
1,1.7473279999994702,54.93.77.70,10.0.2.15,TLSv1.2,1502,Application Data [TCP segment of a reassembled PDU]
1,1.7473749999990105,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=24172899 Ack=444097293 Win=65535 Len=0
1,1.758561999999074,54.93.77.70,10.0.2.15,TLSv1.2,2950,Application Data [TCP segment of a reassembled PDU]
1,1.7586609999998473,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=24172899 Ack=444100189 Win=65535 Len=0
1,1.7600750000001426,54.93.77.70,10.0.2.15,TLSv1.2,4398,Application Data [TCP segment of a reassembled PDU]
1,1.7601309999990917,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=24172899 Ack=444104533 Win=65535 Len=0
1,1.7613369999999122,54.93.77.70,10.0.2.15,TLSv1.2,894,Application Data
1,1.772186000000147,54.93.77.70,10.0.2.15,TCP,1502,"9001  >  34692 [PSH, ACK] Seq=444105373 Ack=24172899 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
1,1.772265999999945,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=24172899 Ack=444106821 Win=65535 Len=0
1,1.7799230000000534,54.93.77.70,10.0.2.15,TLSv1.2,684,Application Data
