No.,Time,Source,Destination,Protocol,Length,Info
1,0.01616399999988971,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.023966999999856853,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.06107299999985116,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=37985791 Ack=2155345 Win=65535 Len=0
1,0.07105099999989761,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=2161587 Ack=37939607 Win=65535 Len=0
1,0.07764899999983754,62.210.85.178,10.0.2.15,TLSv1.2,1104,Application Data
1,0.0777259999999842,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=37985791 Ack=2156395 Win=65535 Len=0
1,0.10142299999984061,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.10150599999997212,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=37985791 Ack=2156931 Win=65535 Len=0
1,0.14049799999997958,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.14067499999987376,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=37939607 Ack=2162123 Win=65535 Len=0
1,0.25212599999986196,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.2522109999999884,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=37985791 Ack=2157467 Win=65535 Len=0
1,0.25270000000000437,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.25279999999997926,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2157467 Ack=37986327 Win=65535 Len=0
1,0.3600019999998949,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.36009199999989505,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=2162123 Ack=37940143 Win=65535 Len=0
1,0.36055999999985033,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.36071500000002743,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=37940143 Ack=2163583 Win=65535 Len=0
1,0.3607289999999921,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=37940143 Ack=2163687 Win=65535 Len=0
1,0.6051199999999426,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.6052599999998165,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=37986327 Ack=2159031 Win=65535 Len=0
1,0.625287999999955,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.6258909999999105,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2159031 Ack=37986863 Win=65535 Len=0
1,0.6374339999999847,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.6378019999999651,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2159031 Ack=37988323 Win=65535 Len=0
1,0.6378589999999349,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=2159031 Ack=37988427 Win=65535 Len=0
1,0.7323769999998149,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.7643319999999676,54.93.77.70,10.0.2.15,TLSv1.2,1618,Application Data
1,0.7644069999998919,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=2163687 Ack=37942243 Win=65535 Len=0
1,0.7664669999999205,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.7666580000000067,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=37942243 Ack=2164223 Win=65535 Len=0
1,0.9125729999998384,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.9128789999999753,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
