No.,Time,Source,Destination,Protocol,Length,Info
1,0.012968000000910251,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=23787829 Ack=437549305 Win=65535 Len=0
1,0.014359000000695232,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.06294900000102643,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=437838857 Ack=23686461 Win=65535 Len=0
1,0.07466100000056031,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.07474700000057055,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=437838857 Ack=23686997 Win=65535 Len=0
1,0.12220200000047043,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.12230100000124366,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=437838857 Ack=23687533 Win=65535 Len=0
1,0.17435699999987264,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.1745630000004894,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=437549305 Ack=23788365 Win=65535 Len=0
1,0.39608399999997346,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.3961840000010852,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=437838857 Ack=23688069 Win=65535 Len=0
1,0.3966980000004696,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.39685000000099535,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23688069 Ack=437839393 Win=65535 Len=0
1,0.5493830000013986,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.5494740000012825,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=23788365 Ack=437549841 Win=65535 Len=0
1,0.5499140000010811,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.550068000000465,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=437549841 Ack=23789825 Win=65535 Len=0
1,0.5500990000000456,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=437549841 Ack=23789929 Win=65535 Len=0
1,0.6848000000009051,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.6849620000011782,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=437839393 Ack=23689633 Win=65535 Len=0
1,0.6993500000007771,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.6995440000009694,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23689633 Ack=437839929 Win=65535 Len=0
1,0.7114660000006552,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.7117070000003878,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23689633 Ack=437841389 Win=65535 Len=0
1,0.7117350000007718,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23689633 Ack=437841493 Win=65535 Len=0
1,0.8590710000007675,54.93.77.70,10.0.2.15,TLSv1.2,2132,Application Data
1,0.8592340000013792,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=23789929 Ack=437551919 Win=65535 Len=0
1,0.8614589999997406,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.8616660000006959,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=437551919 Ack=23790465 Win=65535 Len=0
1,0.9982890000010229,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.9986630000003061,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.9988250000005792,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23690169 Ack=437842029 Win=65535 Len=0
1,1.1614220000010391,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.1618770000004588,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.162028000000646,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=437552455 Ack=23791001 Win=65535 Len=0
1,1.304877000000488,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.3091420000000653,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.3093680000001768,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23690705 Ack=437842565 Win=65535 Len=0
1,1.32289000000128,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.3230450000010023,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=437846635 Ack=23690705 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.3230960000000778,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23690705 Ack=437844025 Win=65535 Len=0
1,1.3231100000011793,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23690705 Ack=437845485 Win=65535 Len=0
1,1.323115000001053,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23690705 Ack=437846635 Win=65535 Len=0
1,1.3231200000009267,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23690705 Ack=437848095 Win=65535 Len=0
1,1.3231240000004618,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23690705 Ack=437849555 Win=65535 Len=0
1,1.3231730000006792,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.323247000000265,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=437850705 Ack=23690705 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.323288000001412,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23690705 Ack=437850705 Win=65535 Len=0
1,1.323325000001205,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.3233670000008715,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23690705 Ack=437852165 Win=65535 Len=0
1,1.3233730000010837,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23690705 Ack=437853625 Win=65535 Len=0
1,1.3234229999998206,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=437854775 Ack=23690705 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
