No.,Time,Source,Destination,Protocol,Length,Info
1,0.02168800000004012,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=1539531 Ack=26559927 Win=65535 Len=0
1,0.14836700000000747,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.1485699999999497,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=26559927 Ack=1540067 Win=65535 Len=0
1,0.6238419999999678,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.6239649999999983,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=26679377 Ack=1544717 Win=65535 Len=0
1,0.6244020000000319,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.6244990000000143,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=1544717 Ack=26679913 Win=65535 Len=0
1,1.2382770000000392,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.2383559999999534,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=1540067 Ack=26560463 Win=65535 Len=0
1,1.2387479999999869,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,1.238864000000035,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=26560463 Ack=1541527 Win=65535 Len=0
1,1.2388760000000048,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=26560463 Ack=1541631 Win=65535 Len=0
1,1.3492149999999583,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,1.3493479999999636,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=26679913 Ack=1546281 Win=65535 Len=0
1,1.3495339999999487,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.3496049999999968,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=1546281 Ack=26680449 Win=65535 Len=0
1,1.362989999999968,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.3631679999999733,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=1546281 Ack=26680985 Win=65535 Len=0
1,1.3748050000000376,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,1.3749559999999974,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=1546281 Ack=26682445 Win=65535 Len=0
1,1.3749749999999494,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=1546281 Ack=26682549 Win=65535 Len=0
1,1.5452850000000353,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.5860340000000406,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=1541631 Ack=26560999 Win=65535 Len=0
1,1.8527930000000197,54.93.77.70,10.0.2.15,TLSv1.2,2132,Application Data
