No.,Time,Source,Destination,Protocol,Length,Info
1,0.1192879999998695,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.13018000000010943,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.13035099999979138,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=366400065 Ack=19938747 Win=65535 Len=0
1,0.16176199999972596,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=366712041 Ack=19858449 Win=65535 Len=0
1,0.23274899999887566,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.23292699999910838,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=366712041 Ack=19858985 Win=65535 Len=0
1,0.23361099999965518,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.23379500000010012,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19858985 Ack=366712577 Win=65535 Len=0
1,0.33438899999964633,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.33556399999906716,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.3360190000003058,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=366400601 Ack=19940311 Win=65535 Len=0
1,0.527578999999605,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.527737000000343,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=366712577 Ack=19860549 Win=65535 Len=0
1,0.5497739999991609,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.5499519999993936,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19860549 Ack=366713113 Win=65535 Len=0
1,0.561811999999918,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.5619520000000193,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19860549 Ack=366714573 Win=65535 Len=0
1,0.5619709999991755,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=19860549 Ack=366714677 Win=65535 Len=0
1,0.6656889999994746,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.7057629999999335,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=19940311 Ack=366401137 Win=65535 Len=0
1,0.7067520000000513,54.93.77.70,10.0.2.15,TCP,1502,"9001  >  34692 [PSH, ACK] Seq=366401137 Ack=19940311 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
1,0.7067979999992531,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=19940311 Ack=366402585 Win=65535 Len=0
1,0.7229709999992338,54.93.77.70,10.0.2.15,TLSv1.2,170,Application Data
1,0.7230110000000423,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=19940311 Ack=366402701 Win=65535 Len=0
1,0.7251139999989391,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.7252929999995104,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=366402701 Ack=19940847 Win=65535 Len=0
1,0.8349870000001829,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.8353129999995872,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
