No.,Time,Source,Destination,Protocol,Length,Info
1,0.030660999998872285,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.07619399999930465,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=22932179 Ack=421661835 Win=65535 Len=0
1,0.08101299999907496,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.08110799999849405,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=421955633 Ack=22834361 Win=65535 Len=0
1,0.14616799999930663,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.14626999999927648,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=421955633 Ack=22834897 Win=65535 Len=0
1,0.17931599999974424,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.17947300000014366,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=421661835 Ack=22932715 Win=65535 Len=0
1,0.3083520000000135,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.30855999999948835,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=421955633 Ack=22835433 Win=65535 Len=0
1,0.3138599999983853,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.31447799999841664,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22835433 Ack=421956169 Win=65535 Len=0
1,0.42727299999933166,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.42747400000007474,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=22932715 Ack=421662371 Win=65535 Len=0
1,0.4283629999990808,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.4287019999992481,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=421662371 Ack=22934175 Win=65535 Len=0
1,0.42874399999891466,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=421662371 Ack=22934279 Win=65535 Len=0
1,0.5847749999993539,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.5849509999989095,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=421956169 Ack=22836997 Win=65535 Len=0
1,0.6063059999996767,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.6065309999994497,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22836997 Ack=421956705 Win=65535 Len=0
1,0.6193519999997079,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.6195039999984147,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22836997 Ack=421958165 Win=65535 Len=0
1,0.6195219999990513,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22836997 Ack=421958269 Win=65535 Len=0
1,0.6908889999995154,152.89.104.206,10.0.2.15,TLSv1.3,590,Application Data
1,0.6909639999994397,10.0.2.15,152.89.104.206,TCP,54,47334  >  9001 [ACK] Seq=66343 Ack=63384 Win=65392 Len=0
1,0.7067839999999705,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.7505799999998999,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=22934279 Ack=421662907 Win=65535 Len=0
1,0.7524149999990186,54.93.77.70,10.0.2.15,TLSv1.2,1618,Application Data
1,0.7524759999996604,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=22934279 Ack=421664471 Win=65535 Len=0
1,0.7552339999983815,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.7554099999997561,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=421664471 Ack=22934815 Win=65535 Len=0
1,0.8677299999999377,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.8680759999988368,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.8682250000001659,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22837533 Ack=421958805 Win=65535 Len=0
1,0.962493999999424,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.96367299999838,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.9638879999984056,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=421665007 Ack=22935351 Win=65535 Len=0
1,1.0793359999988752,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.0878759999995964,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.0880789999991975,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22838069 Ack=421959341 Win=65535 Len=0
1,1.0985709999986284,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.0986849999990227,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=421963411 Ack=22838069 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.0987289999993664,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22838069 Ack=421960801 Win=65535 Len=0
1,1.0987389999991137,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22838069 Ack=421962261 Win=65535 Len=0
1,1.0987439999989874,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22838069 Ack=421963411 Win=65535 Len=0
1,1.0987479999985226,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22838069 Ack=421964871 Win=65535 Len=0
1,1.0987529999983963,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22838069 Ack=421966331 Win=65535 Len=0
1,1.0987949999998818,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.098880999999892,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22838069 Ack=421967481 Win=65535 Len=0
1,1.0989499999996042,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.0990169999986392,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22838069 Ack=421968941 Win=65535 Len=0
1,1.0990449999990233,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22838069 Ack=421970401 Win=65535 Len=0
1,1.099049999998897,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22838069 Ack=421971551 Win=65535 Len=0
1,1.0991109999995388,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.099155999998402,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22838069 Ack=421973011 Win=65535 Len=0
1,1.0991629999989527,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22838069 Ack=421974471 Win=65535 Len=0
1,1.0992269999987911,10.0.2.15,62.210.85.178,TLSv1.2,2974,Application Data
1,1.0992689999984577,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22838069 Ack=421975621 Win=65535 Len=0
1,1.0992759999990085,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=22838069 Ack=421977081 Win=65535 Len=0
