No.,Time,Source,Destination,Protocol,Length,Info
1,0.007333000000471657,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.014403000000129396,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=18057145 Ack=331336291 Win=65535 Len=0
1,0.044394000000465894,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.044522000000142725,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=331671405 Ack=18001201 Win=65535 Len=0
1,0.12452699999994365,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.13323200000013458,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.13341500000024098,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=331336291 Ack=18057681 Win=65535 Len=0
1,0.16636600000038015,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=331671405 Ack=18001737 Win=65535 Len=0
1,0.3265590000000884,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.3266650000005029,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=331671405 Ack=18002273 Win=65535 Len=0
1,0.3272030000007362,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.3273410000001604,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18002273 Ack=331671941 Win=65535 Len=0
1,0.41314600000077917,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.4132239999999001,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=18057681 Ack=331336827 Win=65535 Len=0
1,0.41362300000037067,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.4137250000003405,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=331336827 Ack=18059141 Win=65535 Len=0
1,0.41373700000076497,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=331336827 Ack=18059245 Win=65535 Len=0
1,0.43318400000043766,52.24.195.172,10.0.2.15,TLSv1.2,85,Application Data
1,0.4332060000006095,10.0.2.15,52.24.195.172,TCP,54,36862  >  443 [ACK] Seq=1096 Ack=1003 Win=41180 Len=0
1,0.43334300000060466,10.0.2.15,52.24.195.172,TLSv1.2,89,Application Data
1,0.43341099999997823,52.24.195.172,10.0.2.15,TCP,60,443  >  36862 [ACK] Seq=1003 Ack=1131 Win=65535 Len=0
1,0.5106040000000576,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.510721000000558,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=331671941 Ack=18003837 Win=65535 Len=0
1,0.5241100000002916,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.5242900000002919,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18003837 Ack=331672477 Win=65535 Len=0
1,0.5347920000003796,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.5349260000002687,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18003837 Ack=331673937 Win=65535 Len=0
1,0.5349450000003344,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18003837 Ack=331674041 Win=65535 Len=0
1,0.6310040000007575,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.6512290000000576,54.93.77.70,10.0.2.15,TLSv1.2,1618,Application Data
1,0.6513260000001537,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=18059245 Ack=331338927 Win=65535 Len=0
1,0.6532720000004701,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.653440000000046,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=331338927 Ack=18059781 Win=65535 Len=0
1,1.1465860000007524,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.146944000000076,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.1470859999999448,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004373 Ack=331674577 Win=65535 Len=0
1,1.3557730000002266,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.3562160000001313,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.3563570000005711,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=331339463 Ack=18060317 Win=65535 Len=0
1,1.4772710000006555,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.4826640000001134,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.4828260000003866,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004909 Ack=331675113 Win=65535 Len=0
1,1.4952690000000075,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.495360000000801,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=331679183 Ack=18004909 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.4954029999998966,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004909 Ack=331676573 Win=65535 Len=0
1,1.4954139999999825,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004909 Ack=331678033 Win=65535 Len=0
1,1.4954190000007657,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004909 Ack=331679183 Win=65535 Len=0
1,1.4954240000006394,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004909 Ack=331680643 Win=65535 Len=0
1,1.4954270000007455,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004909 Ack=331682103 Win=65535 Len=0
1,1.4954610000004323,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.495495000000119,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004909 Ack=331683253 Win=65535 Len=0
1,1.4955390000004627,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.4955730000001495,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004909 Ack=331684713 Win=65535 Len=0
1,1.4955810000001293,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004909 Ack=331686173 Win=65535 Len=0
1,1.4955840000002354,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004909 Ack=331687323 Win=65535 Len=0
1,1.4956220000003668,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.4956570000003921,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004909 Ack=331688783 Win=65535 Len=0
1,1.4956640000000334,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004909 Ack=331690243 Win=65535 Len=0
1,1.4957180000001244,10.0.2.15,62.210.85.178,TLSv1.2,2974,Application Data
1,1.4957530000001498,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004909 Ack=331691393 Win=65535 Len=0
1,1.4957610000001296,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004909 Ack=331692853 Win=65535 Len=0
1,1.4957640000002357,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004909 Ack=331694313 Win=65535 Len=0
1,1.4957910000002812,10.0.2.15,62.210.85.178,TLSv1.2,1226,Application Data
1,1.495824999999968,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004909 Ack=331695485 Win=65535 Len=0
1,1.495864000000438,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.4959000000008018,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004909 Ack=331696945 Win=65535 Len=0
1,1.495907000000443,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004909 Ack=331698405 Win=65535 Len=0
1,1.4959100000005492,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=18004909 Ack=331699555 Win=65535 Len=0
