No.,Time,Source,Destination,Protocol,Length,Info
1,0.004318999999668449,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.017850000000180444,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=16530281 Ack=304279409 Win=65535 Len=0
1,0.04785600000013801,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=304626825 Ack=16482723 Win=65535 Len=0
1,0.058786000000509375,62.210.85.178,10.0.2.15,TLSv1.2,1104,Application Data
1,0.0588740000002872,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=304626825 Ack=16483773 Win=65535 Len=0
1,0.07894900000064808,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.07904800000051182,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=304626825 Ack=16484309 Win=65535 Len=0
1,0.13415900000018155,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.13433200000054057,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=304279409 Ack=16530817 Win=65535 Len=0
1,0.2728950000000623,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.2729779999999664,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=304626825 Ack=16484845 Win=65535 Len=0
1,0.27345300000069983,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.27354900000045745,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16484845 Ack=304627361 Win=65535 Len=0
1,0.3789540000007037,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.3790470000003552,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=16530817 Ack=304279945 Win=65535 Len=0
1,0.379519000000073,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.3796620000002804,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=304279945 Ack=16532277 Win=65535 Len=0
1,0.37967699999990145,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=304279945 Ack=16532381 Win=65535 Len=0
1,0.8315680000005159,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.8317090000000462,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=304627361 Ack=16486409 Win=65535 Len=0
1,0.8510030000006736,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.851173000000017,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16486409 Ack=304627897 Win=65535 Len=0
1,0.8611100000007355,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.8622770000001765,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16486409 Ack=304629357 Win=65535 Len=0
1,0.8623520000001008,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16486409 Ack=304629461 Win=65535 Len=0
1,0.961170000000493,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.0047420000000784,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=16532381 Ack=304280481 Win=65535 Len=0
1,1.0339370000001509,54.93.77.70,10.0.2.15,TLSv1.2,1618,Application Data
1,1.0339970000004541,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=16532381 Ack=304282045 Win=65535 Len=0
1,1.0366060000005746,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.0367960000003222,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=304282045 Ack=16532917 Win=65535 Len=0
1,1.4459569999999076,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.4462579999999434,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.4463560000003781,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16486945 Ack=304629997 Win=65535 Len=0
1,1.5525930000003427,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.5530550000003132,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.5531750000000102,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=304282581 Ack=16533453 Win=65535 Len=0
1,1.7502190000004703,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.756322000000182,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.756506000000627,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304630533 Win=65535 Len=0
1,1.7665870000000723,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.766696000000593,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=304634603 Ack=16487481 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.7667380000002595,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304631993 Win=65535 Len=0
1,1.766751000000113,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304633453 Win=65535 Len=0
1,1.7667550000005576,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304634603 Win=65535 Len=0
1,1.7667580000006637,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304636063 Win=65535 Len=0
1,1.7667600000004313,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304637523 Win=65535 Len=0
1,1.7667950000004566,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.7668320000002495,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304638673 Win=65535 Len=0
1,1.7668800000001283,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.7669140000007246,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304640133 Win=65535 Len=0
1,1.7669220000007044,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304641593 Win=65535 Len=0
1,1.7669260000002396,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304642743 Win=65535 Len=0
1,1.766964000000371,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.7670060000000376,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304644203 Win=65535 Len=0
1,1.7670120000002498,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304645663 Win=65535 Len=0
1,1.767069000000447,10.0.2.15,62.210.85.178,TLSv1.2,2974,Application Data
1,1.767134000000624,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304646813 Win=65535 Len=0
1,1.7671460000001389,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304648273 Win=65535 Len=0
1,1.767149000000245,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304649733 Win=65535 Len=0
1,1.7671810000001642,10.0.2.15,62.210.85.178,TLSv1.2,1226,Application Data
1,1.7672229999998308,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304650905 Win=65535 Len=0
1,1.7672849999999016,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.7673260000001392,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304652365 Win=65535 Len=0
1,1.7673320000003514,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304653825 Win=65535 Len=0
1,1.7673350000004575,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304654975 Win=65535 Len=0
1,1.7673720000002504,10.0.2.15,62.210.85.178,TLSv1.2,2516,Application Data
1,1.7674110000007204,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304656435 Win=65535 Len=0
1,1.7674190000007002,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=16487481 Ack=304657437 Win=65535 Len=0
1,1.876632999999856,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.8958760000004986,54.93.77.70,10.0.2.15,TLSv1.2,3674,Application Data
