No.,Time,Source,Destination,Protocol,Length,Info
1,0.12390900000002603,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.1239879999999971,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=18925777 Ack=1094413 Win=65535 Len=0
1,0.14434299999999212,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.14458999999999378,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=18931189 Ack=1100457 Win=65535 Len=0
1,0.17619600000000446,62.210.85.178,10.0.2.15,TLSv1.2,1104,Application Data
1,0.17627600000002985,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=18925777 Ack=1095463 Win=65535 Len=0
1,0.3208850000000325,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.32096200000000863,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=18925777 Ack=1095999 Win=65535 Len=0
1,0.32143500000000813,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.3215240000000108,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=1095999 Ack=18926313 Win=65535 Len=0
1,0.4637260000000083,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.4641220000000317,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.4642430000000104,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=18931725 Ack=1102021 Win=65535 Len=0
1,0.6020560000000046,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.6021939999999972,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=18926313 Ack=1097563 Win=65535 Len=0
1,0.6153810000000135,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.6155520000000365,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=1097563 Ack=18926849 Win=65535 Len=0
1,0.6271070000000236,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.627268000000015,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=1097563 Ack=18928309 Win=65535 Len=0
1,0.6272840000000315,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=1097563 Ack=18928413 Win=65535 Len=0
1,0.7659550000000195,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.7853279999999927,54.93.77.70,10.0.2.15,TCP,1502,"9001  >  34692 [PSH, ACK] Seq=18932261 Ack=1102021 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
1,0.7854470000000333,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=1102021 Ack=18933709 Win=65535 Len=0
