No.,Time,Source,Destination,Protocol,Length,Info
1,0.00414699999964796,62.210.85.178,10.0.2.15,TLSv1.2,1104,Application Data
1,0.029124999999112333,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=23719955 Ack=436321893 Win=65535 Len=0
1,0.048346999999921536,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=436612083 Ack=23618939 Win=65535 Len=0
1,0.09191999999893596,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.09203399999933026,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=436612083 Ack=23619475 Win=65535 Len=0
1,0.11642399999982445,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.11653200000000652,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=436612083 Ack=23620011 Win=65535 Len=0
1,0.2160249999997177,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.21626699999978882,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=436321893 Ack=23720491 Win=65535 Len=0
1,0.3268769999995129,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,0.3269869999985531,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=436612083 Ack=23620547 Win=65535 Len=0
1,0.3277089999992313,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.3281459999998333,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23620547 Ack=436612619 Win=65535 Len=0
1,0.4379159999989497,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.43803200000002107,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=23720491 Ack=436322429 Win=65535 Len=0
1,0.43858299999919836,10.0.2.15,54.93.77.70,TLSv1.2,1618,Application Data
1,0.4387219999989611,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=436322429 Ack=23721951 Win=65535 Len=0
1,0.4387379999989207,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=436322429 Ack=23722055 Win=65535 Len=0
1,0.5443479999994452,62.210.85.178,10.0.2.15,TLSv1.2,1618,Application Data
1,0.5445119999985764,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=436612619 Ack=23622111 Win=65535 Len=0
1,0.5630999999993946,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,0.5633529999995517,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23622111 Ack=436613155 Win=65535 Len=0
1,0.57607199999984,10.0.2.15,62.210.85.178,TLSv1.2,1618,Application Data
1,0.576309999998557,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23622111 Ack=436614615 Win=65535 Len=0
1,0.5763369999986026,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23622111 Ack=436614719 Win=65535 Len=0
1,0.6717179999996006,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,0.7155750000001717,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=23722055 Ack=436322965 Win=65535 Len=0
1,0.7246709999999439,54.93.77.70,10.0.2.15,TLSv1.2,1618,Application Data
1,0.7248049999998329,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=23722055 Ack=436324529 Win=65535 Len=0
1,0.7293039999985922,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,0.7294879999990371,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=436324529 Ack=23722591 Win=65535 Len=0
1,1.102521999999226,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.1029559999988123,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.10309099999904,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23622647 Ack=436615255 Win=65535 Len=0
1,1.2106039999998757,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.2118439999994735,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.212123999999676,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=436325065 Ack=23723127 Win=65535 Len=0
1,1.3709559999988414,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.3764309999987745,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.3766349999987142,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23623183 Ack=436615791 Win=65535 Len=0
1,1.387987999998586,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.3881430000001274,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=436619861 Ack=23623183 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
1,1.3881910000000062,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23623183 Ack=436617251 Win=65535 Len=0
1,1.3882039999989502,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23623183 Ack=436618711 Win=65535 Len=0
1,1.3882089999988239,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23623183 Ack=436619861 Win=65535 Len=0
1,1.388264999999592,10.0.2.15,62.210.85.178,TLSv1.2,1204,Application Data
1,1.3883119999991322,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23623183 Ack=436621321 Win=65535 Len=0
1,1.388320999998541,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23623183 Ack=436622781 Win=65535 Len=0
1,1.3883260000002338,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23623183 Ack=436623931 Win=65535 Len=0
1,1.388387999999395,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.3884349999989354,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23623183 Ack=436625391 Win=65535 Len=0
1,1.3884429999998247,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23623183 Ack=436626851 Win=65535 Len=0
1,1.3884479999996984,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23623183 Ack=436628001 Win=65535 Len=0
1,1.3885019999997894,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,1.3885940000000119,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23623183 Ack=436629461 Win=65535 Len=0
1,1.3886029999994207,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23623183 Ack=436630921 Win=65535 Len=0
1,1.3886079999992944,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23623183 Ack=436632071 Win=65535 Len=0
1,1.388648000000103,10.0.2.15,62.210.85.178,TLSv1.2,332,Application Data
1,1.3886929999989661,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23623183 Ack=436632349 Win=65535 Len=0
1,1.4975649999996676,54.93.77.70,10.0.2.15,TLSv1.2,3674,Application Data
1,1.4977559999988443,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=23723127 Ack=436328685 Win=65535 Len=0
1,1.5038619999995717,54.93.77.70,10.0.2.15,TLSv1.2,4398,Application Data
1,1.503975999999966,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=23723127 Ack=436333029 Win=65535 Len=0
1,1.5042999999986932,54.93.77.70,10.0.2.15,TCP,2950,"9001  >  34692 [PSH, ACK] Seq=436333029 Ack=23723127 Win=65535 Len=2896 [TCP segment of a reassembled PDU]"
1,1.504397999999128,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.5044859999998152,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=436335925 Ack=23723663 Win=65535 Len=0
1,1.5135559999998804,54.93.77.70,10.0.2.15,TLSv1.2,1618,"Application Data, Application Data"
1,1.513651999999638,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=23723663 Ack=436337489 Win=65535 Len=0
1,1.5490780000000086,54.93.77.70,10.0.2.15,TLSv1.2,3674,Application Data
1,1.5492189999986294,10.0.2.15,54.93.77.70,TCP,54,34692  >  9001 [ACK] Seq=23723663 Ack=436341109 Win=65535 Len=0
1,1.5668769999992946,54.93.77.70,10.0.2.15,TLSv1.2,1104,Application Data
1,1.5706479999989824,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.5708599999998114,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=436342159 Ack=23724199 Win=65535 Len=0
1,1.6130139999986568,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.6555289999996603,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=436632349 Ack=23623719 Win=65535 Len=0
1,1.7202769999985321,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,1.7204009999986738,10.0.2.15,62.210.85.178,TCP,54,35978  >  9001 [ACK] Seq=436632349 Ack=23624255 Win=65535 Len=0
1,1.720973999999842,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,1.7211019999995187,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23624255 Ack=436632885 Win=65535 Len=0
1,1.8822259999997186,54.93.77.70,10.0.2.15,TLSv1.2,590,Application Data
1,1.8826129999997647,10.0.2.15,54.93.77.70,TLSv1.2,590,Application Data
1,1.8827359999995679,54.93.77.70,10.0.2.15,TCP,60,9001  >  34692 [ACK] Seq=436342695 Ack=23724735 Win=65535 Len=0
1,2.088579999999638,62.210.85.178,10.0.2.15,TLSv1.2,590,Application Data
1,2.0948950000001787,10.0.2.15,62.210.85.178,TLSv1.2,590,Application Data
1,2.0962389999986044,62.210.85.178,10.0.2.15,TCP,60,9001  >  35978 [ACK] Seq=23624791 Ack=436633421 Win=65535 Len=0
1,2.1053069999998115,10.0.2.15,62.210.85.178,TLSv1.2,4124,Application Data
1,2.10543399999915,10.0.2.15,62.210.85.178,TCP,2974,35978  >  9001 [ACK] Seq=436637491 Ack=23624791 Win=65535 Len=2920 [TCP segment of a reassembled PDU]
